sex,height,weight
F,1.69,67.6
F,1.75,95.5
M,1.85,72.3
F,1.52,77.1
M,1.63,65.1
F,1.58,63.8
F,1.82,97.7
F,1.55,67.1
M,1.8,83.4
F,1.62,73.6
M,1.62,76.2
F,1.48,47.0
M,1.78,79.4
F,1.72,61.4
F,1.78,85.8
M,1.81,92.6
M,1.68,83.5
F,1.54,55.4
F,1.7,78.5
F,1.67,77.8
F,1.72,64.2
F,1.64,70.2
M,1.76,64.5
M,1.78,88.4
F,1.66,71.8
F,1.64,51.5
M,1.77,75.7
F,1.55,47.6
M,1.68,66.7
M,1.81,106.9
M,1.8,79.0
M,1.7,56.8
M,2.0,81.2
F,1.56,72.0
F,1.67,110.0
M,1.8,72.3
M,1.76,64.4
F,1.61,65.4
M,1.88,67.8
F,1.55,46.6
F,1.83,68.2
M,1.58,50.2
M,1.65,58.6
M,1.75,82.5
F,1.56,58.6
M,1.69,97.5
M,1.86,127.4
F,1.53,69.8
M,1.86,82.9
F,1.56,66.0
M,1.63,52.8
M,1.93,73.2
M,1.62,69.0
M,2.0,106.3
F,1.52,53.1
M,1.94,94.4
M,1.9,67.6
M,1.82,84.0
M,1.87,86.8
M,1.59,56.7
M,1.83,103.6
M,1.83,55.4
M,1.66,57.9
F,1.76,119.9
F,1.54,48.2
F,1.66,81.9
M,1.77,123.5
F,1.74,73.6
F,1.67,57.4
M,1.77,89.6
M,1.59,48.8
M,1.53,48.1
F,1.61,62.8
M,1.85,95.4
F,1.68,53.3
F,1.54,47.0
F,1.9,66.0
M,1.77,88.4
M,1.84,85.5
M,1.89,76.6
M,1.73,68.8
M,1.91,83.4
M,1.87,71.4
F,1.58,94.0
F,1.7,62.7
M,1.88,74.4
F,1.54,65.7
M,1.69,60.6
F,1.76,88.4
F,1.7,113.5
F,1.64,79.7
F,1.66,56.5
M,1.76,85.3
F,1.71,65.3
M,1.55,68.9
F,1.7,87.4
M,1.65,68.8
F,1.8,78.7
F,1.48,57.0
F,1.58,57.6
F,1.53,63.3
F,1.66,80.7
F,1.67,62.3
M,1.76,71.1
M,1.9,96.2
F,1.62,74.7
F,1.58,72.7
F,1.67,80.9
M,1.68,55.7
F,1.58,60.7
M,1.84,94.5
M,1.63,66.6
M,1.82,96.7
M,1.77,105.5
F,1.68,61.8
F,1.54,48.3
M,1.68,64.7
M,1.7,87.0
F,1.57,68.6
M,1.64,54.5
F,1.54,64.3
M,1.7,60.3
M,1.67,63.3
M,1.7,56.7
F,1.51,49.6
M,1.65,75.3
F,1.58,48.9
M,1.77,69.3
M,1.82,74.7
F,1.72,72.1
M,1.8,92.8
F,1.64,52.0
F,1.75,85.0
M,1.92,73.2
F,1.69,76.5
F,1.72,57.2
M,1.72,75.4
F,1.52,56.2
F,1.61,43.6
F,1.84,87.1
M,1.74,82.1
F,1.67,67.8
M,1.77,109.2
F,1.56,66.2
M,1.79,89.4
F,1.53,55.2
F,1.66,58.2
M,1.8,112.9
F,1.7,84.7
F,1.51,51.1
F,1.59,70.5
M,1.87,128.9
M,1.93,108.9
F,1.58,58.3
M,1.94,123.3
M,1.76,80.1
M,1.82,69.8
F,1.52,55.4
M,1.89,135.6
F,1.59,68.3
M,1.78,86.4
M,1.72,58.0
F,1.48,55.0
M,1.79,71.1
M,1.7,114.9
M,1.82,86.8
F,1.6,73.7
F,1.67,59.0
F,1.86,73.8
M,1.83,79.1
M,1.85,99.4
F,1.81,79.1
F,1.5,54.8
M,1.83,120.7
F,1.62,74.9
F,1.7,105.6
M,1.85,94.9
F,1.75,65.8
F,1.85,69.6
F,1.59,71.9
F,1.64,70.8
M,1.68,65.4
M,1.71,47.6
M,1.68,78.8
M,1.68,79.4
F,1.6,50.3
M,1.85,76.0
F,1.77,71.5
F,1.73,87.3
M,1.77,96.8
M,1.82,78.8
F,1.87,74.6
F,1.75,82.8
F,1.47,53.3
M,1.68,75.3
F,1.67,57.5
F,1.56,64.4
F,1.69,75.3
M,1.79,84.7
M,1.71,57.1
M,1.9,107.7
M,1.89,131.8
M,1.78,58.9
M,1.92,90.4
F,1.7,87.5
M,1.97,74.1
M,1.64,76.2
M,1.79,70.6
F,1.83,91.5
F,1.8,92.5
M,1.86,74.4
F,1.75,71.9
M,1.8,77.7
M,1.76,92.4
F,1.6,44.4
F,1.57,62.3
F,1.61,57.6
M,1.76,84.7
F,1.5,59.0
M,1.67,59.4
M,1.7,71.2
F,1.63,52.2
F,1.64,65.5
M,1.6,72.9
F,1.5,54.1
M,1.75,85.4
M,1.88,69.3
M,1.59,57.6
F,1.7,58.5
F,1.77,64.4
M,1.96,121.6
M,1.58,71.5
F,1.8,65.0
M,1.79,92.5
F,1.48,51.1
M,1.81,81.2
M,1.73,73.5
M,1.7,92.0
F,1.84,86.3
F,1.65,68.3
F,1.55,94.9
M,1.71,60.4
M,1.84,105.2
F,1.67,62.8
M,1.8,71.6
F,1.59,47.5
F,1.57,94.3
F,1.62,75.7
M,1.83,76.4
M,1.88,118.1
M,1.69,68.9
F,1.55,53.4
F,1.66,58.0
M,1.82,66.7
M,1.94,104.5
F,1.56,69.6
M,1.79,92.2
F,1.68,63.4
M,1.81,81.0
M,1.82,114.8
F,1.81,62.8
M,1.81,65.4
F,1.51,59.5
F,1.64,75.7
M,1.84,88.2
F,1.85,79.4
M,1.8,86.4
F,1.76,84.8
F,1.8,80.5
M,2.07,83.0
F,1.78,65.5
M,1.8,69.3
M,1.7,69.1
M,1.62,52.3
F,1.73,65.6
F,1.58,99.1
F,1.64,58.6
M,1.9,72.2
M,1.69,73.0
F,1.61,67.0
F,1.64,75.0
F,1.62,84.7
M,1.92,81.4
F,1.51,90.0
F,1.79,117.9
F,1.65,73.3
F,1.66,73.3
F,1.44,59.5
F,1.63,57.8
M,1.85,93.8
F,1.8,61.4
F,1.51,53.0
F,1.58,67.7
F,1.48,75.6
M,1.89,93.0
M,1.73,79.5
F,1.54,76.6
M,1.84,121.4
F,1.45,50.4
M,1.77,87.0
M,1.71,103.9
F,1.6,98.1
M,1.7,68.3
M,1.73,67.4
M,1.75,82.0
M,1.87,101.2
M,1.7,55.7
M,1.74,64.6
M,1.68,61.3
M,1.79,70.1
F,1.5,88.1
M,1.52,49.3
M,1.68,71.6
F,1.57,66.2
M,1.59,51.6
M,1.54,68.1
M,1.67,88.4
M,1.93,87.7
F,1.67,76.8
F,1.84,85.0
M,1.63,75.5
F,1.52,60.0
F,1.59,101.0
M,1.81,53.4
M,1.95,98.3
M,1.77,61.4
M,1.84,91.9
F,1.75,74.5
M,1.68,56.0
M,1.59,56.6
M,1.71,62.9
M,1.68,103.6
F,1.8,65.7
F,1.73,85.5
F,1.62,58.0
M,1.85,98.0
F,1.65,63.7
F,1.52,45.8
M,1.78,87.3
F,1.67,83.9
M,1.9,131.4
F,1.63,65.1
F,1.58,54.4
M,1.81,66.1
M,1.94,89.9
M,1.74,106.7
M,1.74,82.5
F,1.55,68.6
F,1.46,83.3
M,1.82,70.4
F,1.74,79.1
M,1.67,65.7
M,1.73,63.9
F,1.49,59.8
M,1.94,80.9
F,1.61,98.1
F,1.46,58.9
M,1.69,83.1
M,1.83,81.4
M,1.67,94.4
F,1.76,81.1
M,1.74,95.8
F,1.57,70.2
M,1.96,80.3
F,1.63,66.8
F,1.59,66.0
M,1.69,53.0
F,1.75,61.2
M,1.89,101.5
F,1.64,67.3
F,1.63,58.7
M,1.85,124.9
F,1.53,43.4
F,1.68,79.2
M,1.96,105.0
M,1.74,82.2
M,1.73,70.5
M,1.71,64.5
F,1.42,70.8
F,1.68,54.3
M,1.73,80.0
M,1.88,86.3
F,1.67,102.1
F,1.61,78.4
M,1.75,73.4
F,1.46,46.0
M,1.64,55.3
M,1.65,92.8
F,1.67,65.7
M,1.53,52.8
F,1.7,81.0
M,1.8,86.5
M,1.65,51.2
M,1.84,64.3
M,1.72,92.7
F,1.81,88.6
F,1.5,51.1
M,1.92,138.3
M,1.86,92.3
M,1.76,86.2
F,1.69,54.4
F,1.49,48.1
F,1.5,52.8
M,1.81,63.0
F,1.5,66.7
F,1.71,68.8
M,1.57,72.6
F,1.72,65.4
F,1.65,66.7
F,1.75,111.9
M,1.86,69.4
M,1.71,78.8
F,1.53,81.5
F,1.76,62.0
F,1.4,51.9
F,1.62,55.5
F,1.58,41.0
M,1.63,59.0
M,1.81,89.1
M,1.75,72.1
F,1.51,58.6
F,1.5,49.0
F,1.63,52.9
M,1.83,133.7
M,1.6,71.7
F,1.69,97.2
M,1.82,96.3
F,1.62,53.4
F,1.56,79.8
M,1.8,85.9
M,1.78,93.5
M,1.89,101.4
M,1.64,47.2
M,1.72,77.8
M,1.9,85.0
M,1.71,84.9
F,1.64,94.2
M,1.73,80.3
M,1.78,78.9
M,1.67,81.9
M,1.75,65.6
M,1.6,67.6
M,1.89,80.5
M,1.56,56.6
M,1.78,88.8
F,1.72,62.0
F,1.68,95.2
F,1.51,48.5
F,1.5,47.3
F,1.5,54.4
M,1.88,69.6
F,1.59,44.8
M,1.85,84.9
F,1.39,56.2
M,1.52,42.8
F,1.58,54.3
F,1.66,78.2
M,1.66,72.4
M,1.87,65.3
M,1.76,119.6
F,1.67,79.3
M,1.71,61.5
F,1.6,76.4
M,1.66,65.6
F,1.56,56.4
F,1.69,55.9
F,1.76,79.5
M,1.82,67.8
F,1.51,53.7
M,1.77,68.2
M,1.64,71.6
M,1.61,70.3
F,1.73,63.5
F,1.58,51.9
F,1.53,58.0
F,1.61,49.9
F,1.65,64.1
F,1.69,70.3
F,1.77,89.6
M,1.98,103.2
M,1.72,72.5
F,1.44,39.1
M,1.76,76.7
M,1.68,71.4
M,1.71,112.2
F,1.56,88.8
F,1.73,81.3
F,1.67,66.9
F,1.56,56.8
F,1.41,37.8
F,1.58,47.9
F,1.72,85.6
F,1.7,83.4
F,1.6,73.0
M,1.6,89.2
F,1.67,73.3
F,1.52,58.9
F,1.58,44.2
M,1.96,99.5
M,1.8,71.3
F,1.44,57.3
M,1.72,77.8
F,1.46,54.8
F,1.44,47.0
F,1.62,49.8
M,1.56,64.0
F,1.37,44.2
M,1.97,101.6
F,1.7,110.9
F,1.72,80.3
M,1.98,115.5
M,1.69,57.1
M,1.83,83.0
M,1.8,89.7
M,1.86,102.8
F,1.51,56.0
M,1.71,85.9
F,1.6,42.7
M,1.77,68.9
M,1.74,61.0
M,1.77,83.4
M,1.73,89.4
M,1.58,57.8
M,1.79,85.1
M,1.7,73.4
F,1.74,81.6
M,1.8,73.0
M,1.87,138.1
M,1.75,56.9
M,1.79,122.0
F,1.68,75.1
F,1.54,65.8
F,1.57,72.7
M,1.66,59.1
M,1.62,77.3
M,1.71,72.7
F,1.47,47.7
M,1.9,69.2
M,1.77,79.4
M,1.66,78.6
F,1.7,67.7
F,1.58,50.5
F,1.58,56.5
F,1.74,85.8
M,1.78,107.9
M,1.78,93.4
F,1.46,62.6
F,1.53,40.1
F,1.44,42.1
M,1.61,75.8
M,1.82,90.9
F,1.86,92.3
M,1.82,64.9
F,1.66,58.7
F,1.64,69.0
F,1.57,65.5
F,1.54,44.3
F,1.58,70.6
F,1.74,120.5
M,1.78,72.7
M,1.61,57.1
M,1.47,52.7
F,1.47,52.1
M,1.81,86.6
F,1.56,73.2
M,1.68,63.2
F,1.57,62.4
M,1.64,59.4
M,1.75,89.3
M,1.91,94.0
M,1.85,80.4
M,1.67,61.3
F,1.54,64.1
F,1.62,59.7
F,1.83,63.0
F,1.74,65.4
M,1.69,67.3
F,1.63,58.4
F,1.6,86.3
F,1.69,73.5
M,1.72,116.6
M,1.85,92.9
M,1.82,92.5
F,1.72,84.4
M,1.7,67.2
M,1.9,101.5
M,1.89,66.4
F,1.65,58.5
M,1.91,82.9
M,1.76,67.7
M,2.04,142.0
M,1.76,91.6
M,1.76,50.3
F,1.71,55.5
F,1.6,69.2
M,1.82,86.7
M,1.9,89.7
M,1.76,73.9
M,1.93,135.3
M,1.9,71.5
F,1.68,92.1
F,1.51,42.5
M,1.78,81.5
M,1.71,66.7
F,1.69,95.8
M,1.72,97.4
M,1.83,69.8
F,1.55,63.5
F,1.69,70.2
M,1.68,78.7
M,1.7,85.5
M,1.7,92.1
F,1.8,71.8
M,1.84,95.6
M,1.68,73.9
F,1.51,66.1
F,1.43,59.5
M,1.81,88.0
F,1.66,51.5
F,1.56,47.7
F,1.66,63.5
F,1.6,54.7
M,1.67,76.3
F,1.7,74.1
M,1.76,89.6
M,1.67,90.5
F,1.68,78.2
F,1.61,64.5
M,1.78,66.4
F,1.56,52.6
F,1.69,73.4
M,1.79,73.6
M,1.84,80.4
F,1.69,74.9
M,1.78,75.7
F,1.65,79.1
F,1.48,61.7
M,1.82,67.0
F,1.72,56.4
F,1.53,45.6
M,1.86,96.8
M,1.81,92.3
F,1.54,41.0
F,1.7,60.9
M,1.65,63.7
M,1.89,72.8
M,1.67,65.7
M,1.83,80.0
F,1.46,55.8
M,1.62,60.0
M,1.88,123.7
M,1.82,70.1
M,1.86,77.0
M,1.8,95.8
M,1.78,75.9
M,1.71,78.9
M,1.64,64.1
F,1.71,72.4
M,1.67,65.6
M,1.87,68.4
F,1.46,49.0
F,1.67,75.6
M,1.76,70.6
F,1.69,64.7
F,1.52,49.6
F,1.53,89.3
M,1.76,62.8
M,1.77,61.6
F,1.71,56.4
F,1.64,59.2
M,1.66,94.0
M,1.73,113.1
M,1.8,73.2
F,1.45,47.6
M,1.77,83.0
F,1.69,75.2
F,1.59,50.2
F,1.74,73.1
F,1.53,68.5
M,1.83,81.0
M,1.63,52.6
F,1.7,103.2
F,1.75,87.0
F,1.68,76.0
F,1.6,74.3
M,1.69,69.6
M,1.74,82.1
F,1.54,57.9
M,1.78,75.4
M,1.72,111.2
M,1.81,65.9
M,1.69,81.3
F,1.55,46.0
F,1.47,42.9
F,1.77,83.5
F,1.46,54.7
M,1.8,70.1
F,1.66,63.3
M,1.79,89.8
M,1.65,54.0
M,1.56,91.6
M,1.91,77.0
F,1.64,50.9
M,1.66,82.0
F,1.7,62.8
F,1.5,52.9
M,1.67,54.4
F,1.61,84.0
F,1.49,58.5
M,1.83,73.8
M,1.65,69.1
F,1.74,64.3
F,1.52,62.8
M,1.6,67.5
M,1.88,83.1
F,1.39,51.0
F,1.55,76.4
M,1.72,56.8
M,1.8,81.7
F,1.76,59.7
F,1.71,72.4
F,1.52,53.7
F,1.47,62.8
M,1.65,75.2
F,1.55,46.0
F,1.63,51.9
F,1.49,62.6
M,1.82,82.1
F,1.53,57.5
F,1.56,45.4
M,1.91,89.1
F,1.64,59.1
F,1.62,52.4
F,1.57,46.7
F,1.61,49.7
M,1.83,82.1
M,1.81,63.1
F,1.58,55.1
M,1.74,90.0
M,1.83,74.7
F,1.46,58.0
F,1.61,59.9
M,1.83,62.7
M,1.67,57.3
F,1.57,53.3
M,1.65,57.4
F,1.6,63.0
F,1.49,50.8
F,1.62,57.6
F,1.63,47.8
M,1.81,83.0
F,1.64,76.1
F,1.74,56.1
M,1.7,78.1
F,1.64,64.6
M,1.87,73.3
F,1.61,61.1
F,1.59,62.8
M,1.78,94.3
M,1.85,71.0
M,1.78,72.9
F,1.78,79.5
F,1.66,54.7
F,1.48,43.9
F,1.64,90.0
F,1.58,55.7
M,1.86,72.3
F,1.7,57.5
M,1.63,70.9
F,1.54,85.1
F,1.63,89.7
F,1.56,67.5
F,1.6,71.7
F,1.8,76.9
F,1.59,66.2
F,1.55,57.9
M,1.69,60.9
M,1.69,79.7
M,1.88,80.5
F,1.67,68.4
F,1.6,67.0
M,1.65,64.2
M,1.86,96.4
F,1.62,64.4
F,1.45,59.0
M,1.67,69.0
M,1.59,94.9
M,1.76,85.0
F,1.67,100.2
F,1.54,49.1
F,1.54,44.4
F,1.66,52.0
F,1.6,67.5
M,1.76,62.3
F,1.54,60.9
F,1.51,45.5
M,1.87,83.4
M,1.54,63.3
M,1.99,112.2
M,1.62,53.9
F,1.62,61.7
M,1.73,64.8
F,1.71,57.7
M,1.82,73.8
