sex,height,weight
M,1.73,69.0
M,1.82,72.6
F,1.65,70.3
F,1.67,57.0
F,1.48,61.7
F,1.75,71.5
F,1.71,55.1
F,1.64,60.0
M,1.86,78.8
M,1.56,67.6
M,1.77,113.9
M,2.11,114.6
F,1.58,60.8
M,1.65,60.8
M,1.78,119.0
M,1.91,83.1
M,1.71,74.0
F,1.66,81.3
F,1.69,69.9
M,1.81,87.0
M,1.83,70.3
M,1.81,94.1
M,1.7,57.6
F,1.74,56.9
M,1.69,78.5
F,1.57,61.3
M,1.74,62.4
M,1.59,47.1
F,1.62,49.1
M,1.7,66.1
M,1.62,52.1
F,1.69,77.1
M,1.8,139.6
F,1.65,60.5
F,1.65,62.6
M,1.72,70.6
F,1.72,74.1
M,1.9,97.2
M,1.7,76.6
M,1.87,101.9
M,1.7,64.2
M,1.8,71.8
F,1.51,48.9
M,1.87,42.2
M,1.85,89.3
M,1.82,63.2
M,1.6,57.2
F,1.54,68.9
F,1.64,73.3
M,1.67,66.2
F,1.68,76.7
M,1.66,102.6
M,1.7,63.8
F,1.49,55.7
M,1.81,90.8
F,1.58,68.1
F,1.68,53.3
F,1.64,56.7
F,1.51,59.5
M,1.77,88.2
F,1.48,64.4
M,1.89,100.8
M,1.92,72.6
F,1.67,59.0
M,1.77,82.9
M,2.01,93.4
M,1.93,88.5
F,1.58,65.7
F,1.45,56.6
F,1.79,59.4
F,1.67,58.5
M,1.79,80.8
F,1.67,89.5
F,1.73,84.9
M,1.9,86.7
F,1.62,86.7
F,1.55,55.3
F,1.51,96.1
F,1.73,83.0
F,1.66,80.6
M,1.86,88.5
F,1.68,65.3
F,1.76,58.1
M,1.67,111.8
F,1.58,103.4
F,1.54,84.1
M,1.81,67.6
F,1.74,69.1
M,1.78,83.8
F,1.72,72.7
M,1.8,93.5
F,1.56,61.9
M,1.92,91.0
M,1.72,73.4
F,1.53,53.2
F,1.63,56.7
F,1.64,86.1
M,1.85,110.4
F,1.68,117.9
M,1.98,95.7
F,1.56,49.9
M,1.73,68.6
M,1.66,68.5
F,1.73,62.1
F,1.68,102.8
F,1.77,61.5
M,1.8,71.2
F,1.73,77.7
M,1.97,103.1
F,1.64,52.8
F,1.69,75.1
M,1.87,100.6
F,1.79,60.2
F,1.75,65.4
F,1.6,34.0
M,1.64,66.0
F,1.68,82.3
F,1.63,70.3
M,1.7,66.8
M,1.81,97.8
M,1.74,76.8
M,1.82,65.3
M,1.84,93.7
F,1.69,122.2
M,1.74,81.6
F,1.71,86.1
M,1.67,70.1
M,1.75,59.8
F,1.56,64.9
M,1.76,112.6
M,1.76,62.0
M,1.87,69.9
F,1.6,54.9
F,1.53,48.9
F,1.76,61.5
F,1.6,56.9
M,1.63,49.7
M,1.54,63.7
M,1.81,67.3
F,1.67,61.2
F,1.57,53.5
F,1.52,75.0
F,1.62,63.1
F,1.63,70.8
M,1.75,70.5
F,1.5,43.4
M,1.77,84.4
M,1.65,55.0
F,1.82,84.1
M,1.57,55.8
M,1.6,74.1
F,1.55,60.5
F,1.55,90.6
F,1.56,47.3
M,1.79,43.4
M,1.82,71.1
F,1.5,61.8
M,1.59,60.7
F,1.61,63.8
M,1.68,56.5
F,1.63,106.3
M,2.02,104.7
F,1.79,94.9
M,1.83,99.0
M,1.78,133.1
F,1.53,100.0
M,1.81,73.0
M,1.64,51.2
F,1.71,74.2
M,1.91,96.3
M,1.81,87.9
M,1.6,64.4
F,1.62,49.8
M,1.84,100.9
F,1.46,61.8
F,1.68,66.2
M,1.65,78.2
M,1.4,38.3
F,1.62,54.6
M,1.84,82.9
M,1.68,70.9
F,1.6,114.3
M,1.81,140.3
F,1.74,60.0
M,1.87,71.1
F,1.83,117.0
M,1.7,69.2
M,1.87,77.7
M,1.71,106.7
F,1.53,85.7
F,1.7,90.9
F,1.48,40.6
F,1.62,54.1
F,1.66,65.6
F,1.59,58.8
F,1.71,86.0
F,1.47,46.7
F,1.58,58.9
F,1.73,76.6
M,1.84,68.5
M,1.66,80.0
F,1.61,48.2
F,1.72,56.8
M,1.63,60.0
M,1.61,54.6
F,1.67,56.5
M,1.77,88.8
M,1.7,65.7
M,1.82,66.6
F,1.55,70.2
M,1.8,40.7
F,1.63,50.4
F,1.61,67.9
M,1.69,123.0
M,1.92,75.7
M,1.88,104.7
M,1.59,52.3
F,1.47,43.4
M,1.7,69.6
M,1.62,50.0
M,1.68,83.7
M,1.82,103.8
F,1.51,43.6
M,1.51,65.0
F,1.5,42.3
M,1.75,61.1
F,1.68,52.5
M,1.75,74.9
M,1.8,93.8
F,1.67,113.7
F,1.41,54.2
F,1.7,73.8
M,1.81,72.0
F,1.6,57.4
M,1.71,64.5
M,1.56,67.3
F,1.67,82.2
F,1.67,78.8
M,1.82,64.6
M,1.6,56.4
M,1.73,67.8
M,1.9,103.8
F,1.52,77.7
F,1.86,79.0
M,1.76,75.8
F,1.52,45.5
M,1.7,61.8
F,1.73,70.0
M,1.87,86.4
F,1.81,74.2
M,1.58,73.2
M,1.84,66.9
F,1.59,70.4
F,1.62,61.1
M,1.75,80.1
F,1.73,70.7
M,1.78,60.6
M,1.74,70.7
F,1.64,119.1
F,1.56,53.2
F,1.71,93.2
M,1.82,91.5
F,1.59,46.8
F,1.72,119.7
F,1.53,53.6
F,1.57,54.8
F,1.7,67.1
F,1.72,84.9
M,1.67,65.9
M,1.71,68.9
F,1.58,43.1
F,1.47,38.6
F,1.79,132.7
F,1.71,66.0
F,1.78,48.5
F,1.57,58.2
F,1.8,69.9
F,1.57,92.1
F,1.71,59.7
F,1.35,41.5
M,1.77,63.2
F,1.6,54.1
M,1.86,71.0
F,1.68,52.1
M,1.75,90.6
M,1.73,75.8
F,1.43,27.0
F,1.79,63.7
M,1.78,66.4
M,1.72,87.2
F,1.59,63.7
M,1.65,75.0
F,1.57,64.9
M,1.69,62.5
M,1.78,82.0
F,1.67,52.4
F,1.65,79.0
M,1.76,58.6
M,1.71,71.2
F,1.59,71.3
F,1.57,58.2
M,1.81,92.2
M,1.71,85.5
F,1.43,56.8
F,1.53,51.6
F,1.72,78.6
M,1.8,65.2
M,1.79,70.3
F,1.9,70.0
M,1.78,77.4
F,1.71,61.8
M,1.87,103.1
M,1.73,84.2
F,1.73,80.7
M,1.65,75.1
M,1.88,100.6
F,1.44,43.5
M,1.78,123.7
F,1.54,43.9
F,1.64,66.9
M,1.7,73.2
M,1.8,91.5
F,1.72,65.4
M,1.78,60.2
M,1.82,66.1
F,1.6,54.1
M,1.8,130.2
F,1.72,82.8
F,1.56,92.1
M,1.84,78.4
M,1.93,79.6
F,1.53,58.7
M,1.69,65.7
F,1.31,48.5
M,1.71,68.1
F,1.46,43.2
F,1.62,72.4
M,1.66,61.0
F,1.68,79.8
F,1.52,55.4
F,1.42,52.8
M,1.73,57.1
F,1.56,69.6
M,1.75,134.4
M,1.63,58.0
F,1.73,75.0
M,1.59,75.6
M,1.77,89.2
M,1.7,65.6
F,1.55,55.9
M,1.78,97.5
M,1.78,90.2
M,1.91,76.6
M,1.83,95.4
M,1.88,65.8
F,1.66,72.6
F,1.48,57.2
F,1.29,23.3
M,1.82,91.7
M,1.61,66.7
F,1.73,79.2
F,1.53,80.3
F,1.8,74.3
M,1.79,75.0
M,1.88,101.1
F,1.6,49.0
M,1.84,80.6
F,1.74,112.7
F,1.54,45.0
M,1.69,56.4
M,1.74,83.5
F,1.59,47.4
F,1.64,75.1
M,1.68,43.0
M,1.81,97.0
M,1.62,53.2
M,1.71,67.2
M,1.91,84.4
F,1.62,70.5
M,2.01,114.0
F,1.62,51.7
F,1.65,65.1
F,1.6,70.0
F,1.68,75.2
M,1.75,82.9
F,1.52,59.3
F,1.65,58.4
F,1.64,62.9
M,1.63,50.6
M,1.8,92.9
F,1.64,102.6
F,1.57,67.5
F,1.8,76.8
M,1.85,86.8
F,1.74,84.8
M,1.55,82.8
M,1.52,68.2
F,1.54,100.3
F,1.78,86.1
F,1.66,60.9
M,1.69,55.5
M,1.82,81.2
M,1.66,55.2
M,1.85,96.1
M,1.89,97.6
M,1.79,132.2
F,1.51,43.4
F,1.76,135.8
M,1.72,69.2
F,1.56,46.7
F,1.39,82.7
F,1.62,66.5
M,1.57,58.9
M,1.75,68.4
F,1.52,68.5
F,1.63,68.5
F,1.46,49.6
F,1.59,74.9
M,1.79,86.7
F,1.64,55.1
F,1.45,50.0
F,1.73,57.9
M,1.62,71.4
F,1.49,42.0
F,1.75,57.5
F,1.48,41.2
M,1.88,101.1
M,1.8,80.1
M,1.79,76.5
F,1.7,62.6
M,1.88,146.8
M,1.71,82.2
F,1.73,65.5
M,1.65,62.6
F,1.63,66.7
M,1.77,74.0
M,1.7,70.5
F,1.65,64.0
F,1.72,80.7
M,1.77,126.1
M,1.68,58.2
F,1.68,83.6
M,1.89,86.7
M,1.78,62.4
M,1.84,68.0
M,1.81,81.3
M,1.71,75.2
M,1.75,109.2
F,1.6,76.3
M,1.75,129.5
M,1.74,121.2
F,1.8,76.7
M,1.86,79.0
M,1.7,79.8
F,1.61,61.3
F,1.83,64.6
F,1.76,63.5
F,1.71,69.0
F,1.6,67.5
F,1.67,64.2
F,1.86,91.0
F,1.56,54.9
M,1.81,85.0
F,1.64,49.9
M,1.76,64.2
M,1.84,97.8
M,1.71,114.5
F,1.54,49.3
F,1.61,83.0
F,1.73,72.9
M,1.82,74.9
M,1.67,64.3
M,1.62,49.6
M,1.9,59.1
F,1.69,65.1
M,1.75,88.5
M,1.67,79.6
M,1.67,52.9
M,1.77,67.3
F,1.55,70.2
M,1.85,90.1
F,1.61,58.0
F,1.75,82.5
F,1.56,62.2
M,1.71,69.0
F,1.8,60.4
M,1.71,56.3
F,1.48,55.9
F,1.59,52.2
F,1.8,72.9
M,1.8,128.5
F,1.69,67.3
M,1.7,109.4
M,1.73,86.9
M,1.82,91.5
M,1.88,76.2
M,1.97,109.3
M,1.94,146.8
F,1.68,69.5
M,1.66,57.9
M,1.76,71.3
F,1.64,76.0
F,1.48,48.5
M,1.78,65.9
F,1.62,115.5
F,1.64,54.4
F,1.55,55.4
M,1.51,43.7
M,1.76,82.0
M,1.84,69.8
F,1.86,72.3
M,1.8,120.0
M,1.73,101.3
F,1.68,59.4
M,1.82,77.0
M,1.71,63.0
M,1.84,93.1
F,1.52,67.8
F,1.68,67.0
M,1.87,77.9
F,1.51,52.1
F,1.77,79.4
M,1.85,87.9
F,1.54,48.8
F,1.61,82.4
M,1.81,79.2
M,1.7,58.6
F,1.7,78.9
F,1.42,38.7
M,1.77,59.5
M,1.8,78.4
M,1.79,78.5
M,1.79,80.6
F,1.83,63.3
F,1.63,110.9
F,1.47,61.9
F,1.57,54.3
M,1.55,61.5
M,1.89,100.7
F,1.61,65.4
F,1.56,106.8
M,1.92,108.4
F,1.63,65.6
M,1.71,118.1
F,1.64,65.6
M,1.73,69.8
F,1.76,92.2
F,1.55,80.6
M,1.77,64.5
M,1.79,71.5
F,1.68,72.7
F,1.84,72.9
F,1.5,38.5
F,1.66,61.0
F,1.56,62.3
F,1.74,62.4
M,1.67,57.2
M,1.65,71.7
F,1.71,77.1
F,1.76,82.9
M,1.73,102.9
F,1.33,43.8
M,1.69,84.2
M,1.78,74.9
M,1.85,101.7
F,1.65,79.7
F,1.49,53.7
M,1.68,106.8
F,1.56,71.1
F,1.61,52.3
F,1.56,45.1
M,1.82,80.0
F,1.62,59.7
M,1.78,61.2
M,1.8,75.9
F,1.64,56.4
F,1.43,43.9
M,1.56,59.2
M,1.78,74.5
M,1.92,85.7
M,1.8,86.4
F,1.58,51.9
M,1.52,58.0
M,1.75,71.7
F,1.66,51.6
F,1.6,74.7
M,1.85,65.5
F,1.78,76.4
F,1.68,79.1
F,1.55,52.5
M,1.67,74.2
M,1.89,86.8
M,1.79,138.5
M,1.91,69.9
F,1.62,76.3
M,1.61,61.3
M,1.89,151.9
M,1.67,98.7
F,1.52,65.4
F,1.51,53.3
F,1.68,82.9
M,2.0,106.8
F,1.74,80.5
M,1.87,86.0
M,1.83,116.2
M,1.88,101.0
M,1.65,70.7
F,1.57,55.8
F,1.77,72.7
M,1.67,77.4
M,1.79,84.3
F,1.47,42.7
M,1.78,91.8
F,1.71,86.8
M,1.95,98.2
F,1.53,48.4
M,2.01,119.3
M,1.87,115.8
F,1.68,82.0
F,1.56,79.7
F,1.62,72.5
M,1.51,49.4
F,1.88,87.9
M,1.84,75.7
F,1.52,61.4
F,1.68,65.2
F,1.75,84.1
M,1.81,47.6
F,1.57,67.3
M,1.6,61.8
M,1.81,74.7
F,1.77,62.5
F,1.56,52.3
M,1.73,58.0
M,1.85,62.2
F,1.57,73.0
M,1.81,95.9
M,1.64,50.6
M,1.73,86.6
M,1.68,74.1
F,1.64,69.6
M,1.66,65.4
F,1.57,66.3
M,1.67,58.5
F,1.44,72.0
F,1.67,71.7
F,1.62,103.9
F,1.72,79.3
F,1.72,65.7
F,1.5,63.4
F,1.51,49.1
F,1.61,51.5
F,1.49,51.4
F,1.71,115.6
F,1.67,78.0
F,1.56,64.4
M,1.71,126.4
M,1.85,82.6
M,1.85,125.3
M,1.92,90.9
F,1.66,75.9
M,1.61,73.2
F,1.47,54.5
F,1.67,88.9
F,1.59,58.1
M,1.65,52.6
F,1.52,98.1
F,1.66,64.0
M,1.7,59.1
F,1.65,78.4
M,1.78,60.4
M,1.92,96.2
F,1.62,53.9
F,1.59,57.9
F,1.76,89.4
F,1.67,52.6
M,1.96,85.5
M,1.75,68.0
F,1.52,64.7
F,1.68,63.6
M,1.76,58.6
M,1.77,67.6
F,1.7,79.8
M,1.94,84.4
F,1.56,82.2
F,1.68,80.0
M,1.74,83.9
M,1.63,63.6
F,1.69,115.1
F,1.66,80.5
M,1.8,65.8
F,1.6,75.2
M,1.71,59.7
M,1.75,67.3
F,1.65,73.4
F,1.65,55.8
M,1.79,139.1
M,1.83,85.8
M,1.77,86.3
M,1.92,88.0
M,1.9,93.0
M,1.65,73.4
M,1.57,98.1
M,1.8,77.4
F,1.62,61.2
F,1.7,76.0
M,1.55,89.9
M,1.73,67.5
M,1.74,61.2
F,1.65,56.3
M,1.7,60.8
F,1.61,65.7
F,1.66,65.0
F,1.37,35.7
M,1.69,59.0
M,1.83,97.1
M,1.8,68.4
M,1.95,76.1
M,1.8,128.1
F,1.5,52.8
M,1.6,67.2
F,1.68,73.9
F,1.82,55.6
F,1.75,108.2
F,1.56,62.3
M,1.77,69.2
F,1.65,52.8
M,1.62,33.2
M,1.73,81.3
F,1.62,74.8
F,1.47,40.6
F,1.7,94.9
M,1.78,91.3
M,1.82,89.7
M,1.85,131.8
M,1.74,71.5
M,1.72,121.6
M,1.96,107.1
F,1.58,63.1
M,1.92,105.2
F,1.62,51.3
F,1.56,61.0
F,1.54,57.7
F,1.65,59.5
M,1.89,74.8
F,1.74,77.8
F,1.71,77.0
F,1.54,46.5
M,1.77,75.5
F,1.72,78.0
M,1.66,59.4
M,1.77,138.6
M,1.6,92.8
F,1.77,88.7
F,1.63,59.6
M,1.94,107.6
M,1.74,94.2
F,1.58,63.2
F,1.59,90.8
F,1.62,63.8
F,1.56,54.2
F,1.54,74.6
F,1.5,50.3
M,1.74,67.6
M,1.74,81.7
F,1.57,57.4
F,1.5,51.3
F,1.42,50.9
M,1.78,62.8
M,1.82,96.2
F,1.71,54.6
F,1.55,62.8
F,1.6,57.9
F,1.64,61.2
F,1.56,45.6
F,1.71,61.2
F,1.79,75.8
F,1.79,61.9
F,1.47,44.2
F,1.8,80.2
F,1.46,63.6
M,1.75,69.1
F,1.61,92.0
M,1.63,49.5
M,1.76,69.4
M,1.79,62.8
M,1.8,67.1
F,1.61,72.5
F,1.62,53.5
M,1.79,72.3
F,1.45,61.4
F,1.68,74.0
M,1.75,65.0
F,1.65,73.9
M,1.69,57.6
F,1.61,78.3
F,1.61,95.7
M,1.83,70.6
M,1.68,65.7
M,1.72,63.4
F,1.66,72.8
F,1.54,54.0
M,1.88,97.3
M,1.83,64.1
F,1.66,65.6
F,1.64,74.7
M,1.82,135.1
F,1.61,48.9
M,1.82,86.4
M,1.81,88.6
M,1.85,83.5
M,1.57,52.0
M,1.62,86.0
M,1.76,63.6
M,1.71,80.4
F,1.7,56.4
M,1.82,86.3
F,1.61,92.8
F,1.42,48.0
F,1.52,54.3
M,2.0,121.8
F,1.67,74.8
F,1.9,82.6
F,1.45,61.4
M,1.88,85.5
F,1.66,77.8
M,1.78,92.2
F,1.68,62.3
F,1.55,68.0
F,1.59,86.1
M,1.65,80.3
F,1.63,32.4
F,1.69,59.1
F,1.51,53.9
M,1.83,64.8
M,1.72,78.1
M,1.72,92.6
F,1.6,98.8
M,1.68,70.9
M,1.48,40.7
F,1.58,71.9
M,1.84,71.5
F,1.62,71.5
F,1.84,74.8
F,1.63,108.2
M,1.78,60.7
M,1.89,78.7
M,1.67,56.8
F,1.59,98.8
M,1.64,57.1
M,1.76,72.0
M,1.8,86.9
M,1.62,53.7
M,1.74,71.0
M,1.71,70.9
F,1.52,46.2
M,1.69,76.2
M,1.86,71.3
F,1.79,80.6
M,1.66,69.8
F,1.71,68.0
F,1.61,54.1
M,1.76,89.3
M,1.66,72.4
F,1.69,70.2
M,1.8,91.7
M,1.69,57.7
M,1.68,63.5
M,1.73,62.5
F,1.67,62.4
M,1.69,52.9
M,1.78,141.7
F,1.71,69.9
M,1.91,102.1
F,1.62,48.7
F,1.81,68.3
F,1.64,41.8
F,1.58,67.7
M,1.86,75.4
F,1.51,93.2
F,1.63,76.3
F,1.7,78.6
M,1.88,79.9
M,1.79,62.5
F,1.69,83.1
M,1.76,71.9
F,1.74,64.2
F,1.48,88.8
M,1.93,117.1
F,1.44,52.0
M,1.66,96.8
M,1.74,62.0
F,1.65,50.6
M,1.72,59.5
M,1.78,68.0
F,1.67,62.0
F,1.66,106.0
F,1.79,78.0
M,1.77,48.2
F,1.5,42.3
M,1.86,77.8
M,1.88,103.7
M,1.82,82.0
F,1.74,123.8
M,1.84,90.0
F,1.68,82.6
F,1.64,39.5
F,1.69,58.5
M,1.58,66.5
M,1.71,68.6
M,1.79,63.6
F,1.68,64.8
M,1.72,79.7
F,1.53,52.0
F,1.54,57.3
F,1.64,52.3
F,1.72,116.9
M,1.73,67.3
M,1.91,69.9
F,1.74,56.2
M,1.77,91.3
F,1.45,44.2
M,1.84,91.0
M,1.63,55.9
F,1.57,60.1
M,2.14,98.1
M,1.7,106.3
F,1.66,116.2
M,1.79,94.3
M,1.79,90.6
M,1.96,104.1
F,1.65,56.3
F,1.64,105.5
F,1.65,72.4
M,1.81,72.3
F,1.6,73.5
F,1.79,51.1
M,1.8,100.2
F,1.6,109.5
M,1.91,103.3
F,1.76,78.3
M,1.8,61.0
F,1.46,47.9
M,1.68,72.6
M,1.62,107.1
M,1.86,88.1
F,1.58,47.5
M,1.75,66.7
M,1.88,81.3
F,1.59,48.9
F,1.72,71.8
F,1.68,59.3
M,1.93,129.7
F,1.78,66.9
F,1.5,65.5
M,1.82,73.1
M,1.65,50.5
F,1.42,54.3
F,1.45,50.8
M,1.77,63.1
F,1.79,51.9
M,1.59,50.8
F,1.56,61.2
F,1.67,76.6
M,1.81,77.8
F,1.72,56.3
M,1.75,61.6
F,1.51,49.4
F,1.55,47.8
M,1.79,61.3
M,1.97,115.4
F,1.46,62.4
M,1.73,78.0
M,1.64,79.9
M,1.71,87.4
F,1.63,51.0
F,1.77,70.5
M,1.65,78.7
M,1.72,54.8
F,1.63,67.1
M,1.9,80.6
M,1.92,82.2
F,1.6,61.3
M,1.78,65.4
F,1.6,72.2
M,1.66,95.2
M,1.72,124.7
F,1.54,62.3
F,1.7,66.7
M,1.63,64.6
F,1.73,79.7
M,1.72,57.9
M,1.78,77.5
F,1.54,63.7
M,1.73,83.5
M,1.57,76.4
M,1.95,86.2
M,1.87,50.7
M,1.85,75.4
M,1.85,90.7
M,1.87,82.1
F,1.58,72.1
F,1.7,73.0
M,1.88,97.7
F,1.4,41.0
M,1.8,54.8
F,1.47,48.9
F,1.7,63.9
M,1.7,54.4
M,1.78,80.5
F,1.64,84.6
M,1.65,53.1
F,1.55,53.1
M,1.7,74.1
F,1.73,63.6
F,1.66,60.6
M,1.79,71.4
F,1.69,67.1
M,1.85,72.8
M,1.89,157.4
M,1.72,78.1
F,1.71,56.9
F,1.57,60.9
F,1.72,69.8
F,1.6,70.8
F,1.6,73.3
F,1.64,60.7
M,1.76,123.0
F,1.7,71.1
M,1.88,85.3
F,1.51,53.7
F,1.8,125.3
F,1.67,74.0
F,1.89,129.9
M,1.67,78.6
F,1.54,67.3
M,1.97,114.1
F,1.67,60.1
M,1.67,56.4
M,1.47,50.9
M,1.72,55.8
F,1.91,90.7
F,1.6,63.4
M,1.87,84.5
F,1.55,47.0
M,1.9,148.1
F,1.63,68.2
F,1.68,63.1
M,1.85,98.6
M,1.63,54.6
M,1.64,50.0
M,1.66,65.7
F,1.77,135.8
M,1.61,59.6
F,1.59,67.3
F,1.52,46.5
F,1.63,53.4
F,1.52,52.9
F,1.76,86.6
F,1.6,42.9
M,1.7,83.6
F,1.55,50.8
M,1.88,87.4
M,1.6,52.9
M,1.68,74.7
M,1.77,76.9
F,1.65,53.2
M,1.68,52.4
M,1.74,88.6
M,1.75,58.1
F,1.67,70.7
F,1.56,65.3
F,1.56,54.7
M,1.7,71.0
M,1.82,41.3
F,1.61,74.3
M,1.65,78.8
F,1.8,80.7
M,1.72,84.9
M,1.75,68.7
M,1.64,111.5
F,1.64,45.0
M,1.84,70.0
M,1.79,71.5
M,1.54,66.0
M,1.66,57.2
M,1.75,84.7
F,1.61,67.3
F,1.72,85.3
M,1.85,68.8
F,1.49,54.3
F,1.72,80.7
M,1.86,97.4
M,1.75,113.0
M,1.68,64.3
F,1.64,57.6
M,1.74,118.8
M,1.92,68.7
M,1.92,73.0
F,1.54,65.3
F,1.6,100.6
F,1.56,57.3
F,1.67,52.1
F,1.57,48.8
M,1.81,66.1
M,1.73,59.7
M,1.77,65.9
F,1.6,68.9
M,1.78,78.1
M,1.59,75.5
M,1.58,69.0
M,1.62,64.0
M,1.71,87.1
F,1.54,36.1
F,1.65,77.3
M,1.65,72.0
M,1.75,73.1
F,1.59,58.7
M,1.78,78.1
F,1.58,49.1
F,1.64,56.3
F,1.56,58.0
F,1.77,60.3
M,1.7,122.4
F,1.6,71.5
M,1.63,57.7
M,1.73,70.9
F,1.52,67.4
M,1.79,77.9
M,1.75,86.1
M,1.6,68.9
F,1.64,53.1
M,1.66,91.4
F,1.56,56.7
F,1.67,68.0
F,1.78,100.9
M,1.66,84.1
F,1.76,76.8
F,1.57,47.6
M,1.74,61.5
M,1.68,55.2
F,1.67,70.0
F,1.78,77.3
F,1.57,68.7
F,1.68,73.2
F,1.56,50.0
M,1.82,66.8
M,1.73,80.1
M,1.84,78.8
M,1.74,72.2
F,1.57,52.7
F,1.58,52.6
M,1.73,109.1
F,1.57,55.6
F,1.61,93.2
M,1.69,62.8
F,1.64,64.2
F,1.54,63.4
M,1.81,79.3
M,1.8,45.6
M,1.73,45.9
F,1.69,56.0
F,1.51,49.3
F,1.54,62.2
M,1.7,129.2
M,1.8,80.5
M,1.71,118.9
F,1.66,51.9
M,1.67,58.5
M,1.78,98.7
F,1.68,69.4
M,1.7,74.3
F,1.58,49.9
M,1.82,85.0
F,1.69,63.1
M,1.65,114.9
M,1.72,86.7
M,1.74,66.1
F,1.65,79.9
F,1.63,65.9
F,1.64,111.8
M,1.73,58.4
M,1.81,65.6
F,1.47,48.6
M,1.87,102.3
F,1.63,59.7
F,1.69,57.5
M,1.74,67.5
M,1.79,60.5
M,1.72,65.2
F,1.63,57.4
M,1.83,88.8
F,1.48,89.0
F,1.65,62.2
F,1.7,85.6
M,1.7,82.2
M,1.68,81.7
F,1.7,66.4
M,1.77,77.4
F,1.71,96.5
F,1.86,83.2
M,1.9,85.2
M,1.76,73.7
M,1.91,74.7
F,1.48,59.1
M,1.56,92.9
F,1.47,62.2
F,1.67,83.1
M,1.86,87.6
M,1.84,100.8
M,1.61,58.1
F,1.57,46.7
F,1.6,54.5
F,1.5,64.3
M,1.84,95.9
F,1.58,73.6
F,1.75,126.4
F,1.59,68.8
M,1.83,41.8
F,1.67,83.4
M,1.64,54.3
M,1.68,57.3
M,1.86,130.8
M,1.82,71.4
M,1.76,90.6
M,1.71,107.2
M,1.75,62.5
M,1.72,68.8
M,1.75,83.2
F,1.67,62.0
M,1.96,153.2
M,1.85,112.5
F,1.64,103.9
F,1.71,70.5
F,1.57,53.9
M,1.86,109.1
M,1.81,64.2
M,2.02,79.7
M,1.71,57.9
F,1.52,57.9
F,1.59,71.1
M,1.89,69.3
M,1.92,95.6
M,1.63,62.5
F,1.64,62.4
F,1.58,52.7
M,1.61,57.8
M,1.74,70.0
F,1.69,66.3
F,1.64,40.2
M,1.71,79.5
F,1.74,83.4
F,1.73,80.7
M,1.77,84.5
M,1.76,61.8
M,1.78,89.9
M,1.59,50.3
F,1.67,62.1
F,1.62,70.9
F,1.5,58.4
M,1.67,68.8
M,1.83,74.2
F,1.69,117.7
M,1.68,69.2
M,1.87,66.6
F,1.8,75.6
F,1.52,66.2
F,1.5,63.3
M,1.77,82.8
F,1.52,57.3
F,1.71,127.0
F,1.67,74.0
M,1.61,56.1
M,1.57,56.6
F,1.92,75.1
F,1.75,79.3
F,1.69,77.5
F,1.59,97.2
F,1.52,56.1
M,1.81,79.5
F,1.8,61.6
F,1.72,89.4
M,1.62,70.5
M,1.72,70.0
M,1.91,69.9
F,1.69,81.3
M,1.79,63.9
M,1.79,66.7
F,1.59,60.4
F,1.55,53.3
F,1.67,77.5
F,1.62,68.4
F,1.52,62.4
M,1.64,93.1
M,1.67,55.7
F,1.72,67.6
M,1.82,71.5
F,1.53,45.6
M,1.82,95.7
F,1.66,56.3
F,1.44,76.5
M,1.77,68.5
F,1.43,47.5
M,1.89,67.3
M,1.63,85.6
M,1.74,84.8
M,1.69,79.3
F,1.64,75.3
F,1.69,64.6
M,1.65,52.6
M,1.77,71.3
F,1.7,63.2
F,1.63,75.1
M,1.85,68.1
F,1.33,39.1
M,1.86,96.6
M,1.67,58.6
M,1.85,98.3
M,1.81,84.7
M,1.73,78.0
M,1.95,77.5
M,1.61,67.7
F,1.65,51.8
F,1.66,53.6
M,1.77,77.0
M,1.7,113.8
F,1.52,66.2
F,1.68,66.3
F,1.73,82.9
F,1.58,56.9
F,1.57,69.9
F,1.62,54.9
M,1.84,139.0
M,1.71,87.2
M,1.68,62.5
F,1.77,82.0
F,1.56,68.6
F,1.74,66.8
M,1.76,71.6
M,1.75,81.1
M,1.68,63.1
M,1.78,114.0
M,1.74,88.5
F,1.47,77.6
F,1.55,68.2
F,1.74,65.8
F,1.67,71.5
F,1.56,53.0
F,1.64,80.9
M,1.84,135.2
F,1.65,59.7
F,1.73,57.3
F,1.53,45.9
M,1.87,42.0
F,1.57,74.7
M,1.71,71.5
M,1.79,71.0
F,1.58,61.9
M,1.81,61.7
F,1.65,55.3
F,1.66,67.0
F,1.74,60.8
F,1.76,74.1
M,1.77,66.0
F,1.5,73.4
M,1.67,58.5
F,1.64,80.1
F,1.57,48.3
F,1.65,72.8
M,1.75,90.3
F,1.61,68.3
F,1.49,95.3
M,1.67,95.4
M,1.95,163.4
M,1.78,134.6
M,1.59,61.6
M,1.69,68.0
F,1.63,50.6
F,1.58,59.4
F,1.63,54.3
F,1.64,78.6
F,1.78,137.1
M,1.85,124.5
F,1.71,82.4
F,1.65,69.6
M,1.8,74.2
M,1.62,61.4
M,1.81,139.1
M,1.64,52.3
F,1.7,63.2
F,1.6,93.2
M,1.73,74.4
F,1.54,58.1
F,1.6,110.5
M,1.89,96.4
F,1.56,90.0
F,1.52,49.0
M,1.79,85.7
M,1.7,78.6
