sex,height,weight
F,1.61,54.7
M,1.81,93.0
M,1.65,87.8
M,1.96,117.5
M,1.66,60.5
F,1.6,108.5
F,1.55,94.7
M,1.71,70.6
M,1.91,85.2
M,1.8,64.7
M,1.73,74.1
F,1.49,46.8
F,1.75,88.0
M,1.85,78.6
F,1.52,46.3
M,1.71,58.7
M,1.78,86.4
M,1.8,92.8
F,1.55,66.1
F,1.59,48.6
M,1.69,80.2
F,1.62,64.9
F,1.62,49.3
F,1.68,67.7
F,1.58,46.3
M,1.72,75.7
M,1.73,88.4
M,1.73,70.6
M,1.52,43.8
M,1.81,65.6
F,1.65,73.2
M,1.73,76.4
M,2.0,97.0
F,1.78,84.1
M,1.8,114.1
M,1.8,70.9
M,1.81,71.4
F,1.58,90.3
M,1.68,66.1
M,1.88,131.6
F,1.59,61.9
M,1.69,82.2
F,1.62,66.8
M,1.61,36.3
F,1.77,63.0
M,1.68,68.2
M,1.77,73.8
M,1.83,133.3
F,1.59,69.3
F,1.63,72.5
F,1.66,75.9
F,1.7,71.7
F,1.62,70.4
M,1.7,77.4
M,1.76,125.4
M,1.7,86.3
M,1.82,93.6
F,1.84,124.6
F,1.54,70.0
M,1.83,44.4
M,1.86,99.4
M,1.75,65.0
F,1.65,74.1
F,1.82,76.8
M,1.8,77.0
M,1.87,80.8
F,1.71,72.4
M,1.88,97.9
F,1.61,49.5
F,1.55,86.7
F,1.68,83.8
F,1.61,106.3
F,1.88,112.4
M,1.82,72.3
M,1.9,156.8
F,1.69,63.7
M,1.92,159.9
M,1.64,58.7
M,1.88,75.6
M,1.89,68.3
F,1.6,61.2
F,1.67,94.3
F,1.59,69.8
F,1.77,61.8
M,1.8,68.1
M,1.76,72.6
M,1.57,51.3
M,1.79,76.3
F,1.75,83.0
F,1.65,64.8
M,1.74,109.1
F,1.66,56.3
F,1.54,69.9
M,1.72,58.1
F,1.79,59.5
F,1.49,49.5
M,1.85,87.7
M,1.79,136.8
M,1.67,83.3
F,1.53,51.4
F,1.7,69.8
M,1.63,75.9
M,1.67,79.9
F,1.54,59.7
M,1.78,60.7
M,1.84,82.2
F,1.68,63.9
M,1.83,145.7
F,1.81,62.2
F,1.54,65.2
F,1.76,64.8
M,1.76,57.7
M,1.87,94.1
M,1.86,100.2
F,1.51,77.0
M,1.73,85.9
M,1.78,61.1
M,1.8,85.4
F,1.53,51.7
M,1.72,122.7
F,1.77,73.8
F,1.7,61.4
M,1.7,97.4
F,1.6,69.2
M,1.84,69.5
F,1.55,47.0
F,1.72,64.7
M,1.6,72.9
F,1.6,62.7
M,1.74,68.3
F,1.74,67.6
M,1.52,63.8
F,1.69,69.9
M,1.82,92.2
M,1.83,105.3
M,1.87,88.1
F,1.57,50.6
F,1.96,87.6
F,1.62,77.1
M,1.89,79.0
M,1.93,79.5
F,1.65,59.4
M,1.68,65.7
M,1.74,88.1
F,1.48,51.0
F,1.61,76.7
M,1.72,110.3
F,1.66,64.7
F,1.62,57.9
M,1.77,137.8
F,1.43,59.4
M,1.63,112.5
F,1.75,76.2
F,1.41,50.4
M,1.93,79.9
F,1.71,124.5
M,1.98,86.6
M,1.57,62.1
M,1.76,89.2
F,1.62,102.4
F,1.67,51.9
F,1.56,70.5
M,1.79,75.5
M,1.82,66.9
F,1.84,71.0
F,1.74,92.9
M,1.91,143.3
F,1.41,40.8
M,1.71,81.8
M,1.65,78.4
M,1.66,108.1
M,1.68,82.6
M,1.74,88.2
M,1.81,62.8
F,1.55,44.7
F,1.47,43.7
F,1.64,57.3
M,2.11,123.1
M,1.87,86.3
F,1.67,63.0
F,1.78,66.7
M,1.7,69.9
F,1.68,57.1
M,1.63,58.4
M,1.77,88.8
M,1.74,58.6
M,1.91,100.0
F,1.63,63.0
F,1.68,69.5
F,1.73,73.9
F,1.53,52.8
F,1.62,99.3
F,1.56,72.1
F,1.67,52.6
F,1.64,79.9
M,1.72,76.4
F,1.77,81.7
F,1.56,54.5
F,1.82,86.0
F,1.56,61.2
F,1.64,72.8
M,1.6,90.2
F,1.64,78.6
F,1.72,55.3
F,1.46,42.2
F,1.64,62.6
M,1.82,65.5
M,1.76,79.3
F,1.45,46.1
M,1.74,67.2
F,1.65,67.6
F,1.55,80.3
F,1.67,66.8
F,1.62,77.6
M,1.73,74.1
M,1.65,66.5
M,1.65,98.0
M,1.81,144.5
F,1.61,64.9
M,1.83,74.9
M,1.64,66.0
F,1.78,87.9
M,1.76,90.4
F,1.66,58.8
F,1.71,61.9
M,1.72,79.8
M,1.96,92.1
F,1.81,74.6
F,1.78,84.1
F,1.71,72.0
F,1.49,45.0
M,1.76,78.9
F,1.63,52.0
M,1.65,75.5
M,1.73,66.4
M,1.76,87.1
F,1.64,64.5
M,1.75,113.4
F,1.55,96.9
M,1.88,110.9
F,1.61,51.4
M,1.76,91.2
F,1.71,86.1
F,1.76,84.9
M,1.64,60.5
F,1.79,89.3
F,1.44,41.2
F,1.49,44.4
M,1.9,90.5
F,1.54,57.4
F,1.64,64.7
F,1.65,67.1
F,1.73,94.3
F,1.64,76.0
F,1.59,51.9
F,1.7,54.9
F,1.53,53.4
M,1.81,95.0
F,1.46,94.9
F,1.59,63.8
M,1.91,81.2
F,1.54,46.0
F,1.7,69.3
M,1.68,53.4
M,1.8,127.6
F,1.61,73.6
M,1.7,84.9
M,1.67,74.8
M,1.8,69.3
F,1.56,104.4
F,1.72,83.0
F,1.64,65.7
M,1.64,68.6
M,1.62,113.2
F,1.48,45.2
M,1.84,72.9
F,1.75,73.1
M,1.67,62.2
M,1.86,70.5
M,1.73,69.1
M,1.84,98.9
F,1.58,70.6
F,1.53,48.1
M,1.81,61.7
F,1.87,102.1
F,1.41,55.2
M,1.71,66.4
F,1.62,54.8
F,1.64,63.9
F,1.6,109.3
M,1.82,148.3
F,1.7,71.8
F,1.74,78.7
F,1.64,83.6
F,1.67,78.9
M,1.81,66.8
F,1.71,72.5
F,1.69,82.1
F,1.67,76.9
M,1.72,66.6
F,1.6,113.2
F,1.65,65.3
M,1.77,105.8
F,1.44,58.4
F,1.7,66.2
M,1.94,85.2
M,1.73,55.9
M,1.85,95.9
F,1.66,71.1
F,1.62,69.6
F,1.63,78.5
M,1.82,77.1
F,1.52,63.2
M,1.65,71.6
F,1.64,116.8
F,1.46,51.4
F,1.78,92.6
F,1.52,64.1
F,1.53,55.7
F,1.74,66.9
M,1.89,87.5
M,1.62,50.6
M,1.89,73.0
M,1.63,63.5
F,1.63,60.7
M,1.72,59.4
M,1.72,78.5
F,1.81,96.9
M,1.7,82.6
F,1.58,47.8
F,1.43,44.4
F,1.61,71.6
F,1.7,84.2
M,1.58,66.0
F,1.76,84.4
M,1.85,147.4
M,1.7,66.3
F,1.63,80.9
F,1.74,88.5
F,1.49,63.6
F,1.58,71.7
F,1.54,50.5
F,1.74,67.6
M,1.8,60.1
F,1.7,78.8
M,1.68,53.2
F,1.59,67.8
M,1.71,81.6
F,1.58,60.4
M,1.83,68.4
M,1.83,64.6
F,1.53,55.1
F,1.51,66.6
M,1.74,57.8
F,1.6,55.6
F,1.69,55.3
M,1.88,105.3
F,1.66,72.4
M,1.7,61.3
F,1.59,54.0
F,1.56,53.7
F,1.72,58.8
M,1.77,67.7
M,1.88,75.3
M,1.84,67.4
F,1.52,43.4
F,1.75,73.4
M,1.82,143.0
F,1.63,69.8
F,1.64,51.9
M,1.81,63.6
M,1.85,97.8
F,1.47,56.0
F,1.64,57.2
F,1.7,68.2
F,1.69,106.9
F,1.58,87.1
F,1.56,48.5
M,1.78,71.2
M,1.82,77.5
F,1.59,79.7
F,1.64,55.7
M,1.68,63.4
M,1.68,70.8
F,1.64,75.5
M,1.52,47.9
F,1.68,83.2
M,1.85,68.6
M,1.86,80.7
F,1.71,60.4
M,1.8,84.6
M,1.56,67.3
M,1.83,82.4
F,1.6,108.7
M,1.66,61.9
M,1.77,70.7
M,1.74,66.1
F,1.65,62.3
F,1.43,50.2
F,1.75,68.6
M,1.92,125.7
M,1.8,96.2
M,1.95,116.0
M,1.73,83.1
F,1.72,76.7
M,1.83,79.5
M,1.77,65.4
M,1.66,78.2
M,1.83,70.7
F,1.62,76.7
F,1.63,72.0
M,1.99,163.6
F,1.65,112.9
F,1.56,53.4
F,1.53,69.1
M,1.78,70.1
F,1.58,85.9
F,1.46,57.5
F,1.47,48.3
F,1.51,46.8
M,1.7,77.8
M,1.69,35.6
F,1.56,90.0
F,1.75,70.8
M,1.7,58.9
M,1.89,72.9
M,1.62,70.4
M,1.9,101.9
M,1.7,76.7
M,1.67,75.0
M,1.86,78.4
M,1.84,94.8
M,1.95,97.7
F,1.66,51.7
F,1.59,74.3
M,1.77,65.8
M,1.81,113.1
F,1.59,41.9
M,1.7,61.7
M,1.77,119.8
M,1.68,67.3
M,2.04,101.8
M,1.7,84.4
F,1.8,69.1
F,1.58,62.7
M,1.71,96.4
F,1.62,67.5
M,1.64,105.8
F,1.6,111.4
M,1.65,63.7
M,1.7,66.0
M,1.72,87.8
F,1.6,53.5
F,1.86,98.5
M,1.74,87.2
M,1.68,67.8
M,1.76,51.8
F,1.67,78.1
M,1.77,86.1
F,1.65,64.6
F,1.68,64.5
F,1.56,60.4
F,1.6,68.3
F,1.72,37.0
F,1.67,59.5
M,1.66,61.6
F,1.68,57.9
F,1.72,67.9
F,1.63,76.0
F,1.66,81.0
M,1.77,91.0
F,1.48,59.5
M,1.84,91.9
M,1.76,86.4
F,1.61,44.2
F,1.6,57.9
F,1.65,68.8
M,1.88,127.5
F,1.68,80.4
F,1.48,62.9
M,1.66,73.3
M,1.81,60.9
M,1.81,65.9
M,1.77,64.3
M,1.68,69.1
M,1.66,71.9
M,1.59,54.7
F,1.73,60.0
F,1.6,64.3
M,1.68,71.1
M,1.98,82.1
M,1.94,109.9
F,1.6,74.7
F,1.78,64.7
F,1.58,49.8
M,1.92,51.9
F,1.54,54.0
M,1.67,98.2
M,1.76,62.2
F,1.6,99.5
F,1.69,61.4
M,1.81,86.4
F,1.59,54.1
F,1.68,62.0
M,1.65,77.3
F,1.67,59.7
F,1.43,80.3
M,1.94,86.2
F,1.62,56.3
M,1.7,70.5
M,1.86,65.8
F,1.55,53.2
F,1.61,63.1
M,1.78,71.1
F,1.66,57.1
F,1.6,54.2
F,1.47,55.2
F,1.67,82.8
F,1.59,60.0
F,1.52,54.9
F,1.69,77.3
M,1.96,79.9
M,1.68,47.0
F,1.55,55.7
F,1.56,56.8
M,1.62,66.9
M,1.73,66.0
M,1.81,75.5
F,1.64,64.3
M,1.75,91.3
F,1.56,37.6
M,1.95,112.7
F,1.81,63.6
F,1.73,85.2
F,1.56,61.1
F,1.73,85.5
M,1.76,67.9
F,1.69,81.5
F,1.72,66.2
F,1.66,77.4
M,1.81,86.0
F,1.64,56.6
F,1.73,116.1
M,1.69,112.4
F,1.59,92.6
F,1.65,62.9
F,1.68,75.7
M,1.68,55.0
M,1.91,96.7
M,1.9,96.2
M,1.63,108.4
F,1.68,62.1
M,1.93,84.4
M,1.63,64.7
F,1.42,58.3
F,1.72,74.4
M,1.86,70.1
F,1.65,57.9
M,1.8,72.7
M,1.68,61.2
F,1.63,74.8
M,1.66,89.1
F,1.72,131.3
F,1.55,49.9
F,1.54,45.1
F,1.65,78.7
M,1.75,82.0
F,1.53,69.7
M,1.87,100.9
M,1.82,96.5
F,1.61,71.0
F,1.57,58.6
M,1.58,49.7
M,1.59,75.0
M,1.82,62.8
M,1.7,79.5
M,1.88,103.9
F,1.62,65.8
M,1.77,73.4
M,1.89,66.3
M,1.81,68.0
M,1.79,92.8
F,1.48,54.0
F,1.6,76.0
M,1.71,64.9
M,1.8,69.7
F,1.48,48.4
F,1.66,79.5
M,1.62,84.1
F,1.71,81.0
M,1.84,74.5
F,1.67,77.6
M,1.7,73.1
M,1.86,93.9
F,1.52,62.1
M,1.86,128.7
F,1.6,48.3
M,1.62,75.3
F,1.61,116.4
M,1.89,105.7
M,1.75,67.4
M,2.03,70.7
M,1.69,81.3
F,1.61,67.3
F,1.59,64.6
M,1.48,63.2
F,1.69,49.7
M,1.83,65.5
M,1.74,73.7
M,1.63,58.7
M,1.83,73.8
F,1.52,52.5
F,1.6,87.2
F,1.61,52.4
F,1.59,59.2
F,1.74,61.7
M,1.73,79.6
F,1.63,50.2
F,1.65,52.8
F,1.52,46.0
F,1.5,55.9
M,1.75,80.1
M,1.78,60.3
F,1.55,47.5
F,1.6,73.3
M,1.77,88.7
M,1.83,55.7
F,1.64,61.3
M,1.94,79.3
F,1.53,68.8
M,1.69,53.6
F,1.69,105.6
M,1.77,58.0
M,1.76,69.9
F,1.55,53.4
M,1.67,81.8
F,1.63,72.6
F,1.64,51.6
M,1.79,63.8
F,1.56,85.2
F,1.49,46.8
M,1.88,104.9
F,1.57,72.5
M,1.76,89.8
M,1.64,61.8
F,1.59,54.4
M,1.69,101.1
M,1.72,68.1
F,1.72,69.6
F,1.62,71.2
M,1.81,77.3
M,1.89,83.4
F,1.59,55.9
F,1.59,80.8
M,1.64,71.8
F,1.73,85.8
M,1.84,77.8
M,1.77,82.3
F,1.62,69.6
F,1.7,88.2
F,1.56,106.3
F,1.49,48.6
M,1.82,98.6
M,1.74,125.2
F,1.74,80.4
F,1.57,72.8
F,1.76,90.1
M,1.92,101.6
M,1.88,85.1
F,1.61,57.3
F,1.62,54.5
F,1.69,58.3
M,1.82,85.8
F,1.71,62.7
F,1.62,88.5
F,1.63,49.5
M,1.65,70.1
M,1.8,81.1
M,1.78,86.2
F,1.54,49.6
F,1.47,62.2
M,1.65,85.0
M,1.71,92.4
F,1.67,68.9
F,1.42,52.9
M,1.78,66.1
M,1.9,82.7
M,1.81,65.7
M,1.88,83.3
M,1.82,95.2
F,1.61,69.0
F,1.55,58.6
M,1.85,90.8
F,1.75,86.2
F,1.58,49.9
M,1.86,73.5
F,1.82,72.9
F,1.61,60.9
M,1.67,49.9
F,1.82,91.9
M,1.88,86.4
M,1.86,77.1
M,1.82,61.4
F,1.71,85.1
M,1.71,84.2
M,1.77,61.7
M,1.6,62.8
M,1.67,71.8
M,1.76,76.9
M,1.84,87.9
F,1.5,60.5
F,1.53,52.3
M,1.94,100.9
F,1.49,54.1
F,1.63,50.2
F,1.68,73.7
F,1.87,89.0
F,1.6,73.5
F,1.82,65.0
F,1.58,101.8
F,1.39,53.2
F,1.73,56.4
F,1.62,53.3
F,1.63,51.6
F,1.66,66.0
F,1.76,69.3
F,1.54,57.3
M,1.77,58.4
M,1.81,63.5
M,1.74,79.9
F,1.7,56.8
M,1.8,78.5
F,1.62,105.4
M,1.65,60.8
F,1.61,67.0
F,1.51,69.8
M,1.79,84.4
M,1.82,91.6
M,1.79,63.6
M,1.88,80.8
M,1.86,66.4
M,1.9,72.8
F,1.62,67.7
F,1.74,88.0
F,1.62,93.3
M,1.94,99.2
F,1.41,46.4
F,1.58,64.3
M,1.77,88.4
F,1.69,73.8
M,1.64,75.3
M,1.61,62.0
M,1.78,78.1
F,1.65,51.5
M,1.74,114.7
M,1.75,123.0
M,1.73,106.2
F,1.46,62.8
M,1.82,101.5
M,1.87,92.6
M,1.9,97.1
F,1.67,71.7
M,1.74,73.5
F,1.55,63.8
M,1.7,96.5
F,1.6,76.5
M,1.8,96.2
M,1.67,65.7
F,1.73,62.3
M,1.85,78.1
M,1.95,92.9
F,1.49,46.4
F,1.54,49.8
F,1.61,73.1
F,1.8,103.1
M,1.8,88.2
F,1.61,68.4
M,1.76,75.0
M,1.88,131.1
M,1.83,69.6
F,1.6,56.9
F,1.74,80.2
M,1.62,51.6
F,1.73,85.1
M,1.67,82.9
M,1.68,107.6
M,1.85,64.7
F,1.86,100.3
M,1.75,73.9
F,1.7,85.8
M,1.87,85.8
F,1.7,117.8
M,1.82,67.8
M,1.74,60.8
M,1.66,56.2
F,1.74,67.5
M,1.76,61.0
M,1.7,73.2
F,1.57,88.9
F,1.51,55.0
M,1.65,57.0
F,1.53,58.6
M,1.81,40.4
M,1.81,96.7
