sex,height,weight
F,1.62,48.6
M,1.74,118.5
F,1.63,62.4
F,1.7,49.1
F,1.57,73.5
F,1.41,38.4
M,1.62,63.1
F,1.59,58.8
M,1.68,78.6
F,1.63,52.8
M,1.64,55.1
F,1.6,49.8
F,1.63,61.2
M,1.81,70.4
M,1.74,103.6
M,1.82,69.3
F,1.37,59.9
M,1.77,110.1
M,1.8,103.2
F,1.69,63.3
F,1.61,64.5
F,1.75,90.5
M,1.86,86.9
F,1.46,58.6
M,1.63,61.6
M,2.01,108.9
F,1.55,53.9
M,1.89,110.8
M,1.67,54.4
M,1.63,59.4
M,1.81,73.9
F,1.47,57.1
F,1.72,83.2
F,1.68,64.6
F,1.62,67.4
M,1.76,78.3
F,1.54,50.4
M,1.93,81.5
F,1.65,67.6
M,1.89,80.2
M,1.62,55.9
M,1.73,50.9
F,1.84,84.9
F,1.68,62.7
F,1.67,60.3
M,1.7,93.6
F,1.5,66.5
M,1.78,77.2
F,1.67,65.6
M,1.65,92.2
F,1.71,59.6
M,1.66,46.3
M,1.81,75.7
F,1.64,95.2
F,1.73,63.8
M,1.91,72.9
F,1.66,80.1
M,1.71,57.2
M,1.8,86.6
F,1.63,78.4
M,1.79,91.1
F,1.59,66.9
M,1.7,113.6
M,1.77,76.1
M,1.65,100.1
M,1.72,84.4
F,1.68,55.7
F,1.71,81.6
F,1.7,76.2
M,1.71,86.2
F,1.6,70.9
M,1.72,56.0
M,1.85,79.9
F,1.64,68.7
F,1.56,70.1
F,1.58,89.1
F,1.64,50.6
M,1.64,53.0
F,1.47,46.7
M,1.8,79.3
M,1.89,85.5
F,1.72,116.8
M,1.77,82.6
M,1.66,58.3
M,1.83,97.0
F,1.46,48.6
F,1.5,55.5
M,1.66,63.5
M,1.62,95.6
F,1.63,64.6
F,1.61,49.8
F,1.48,70.3
F,1.65,69.6
M,1.7,53.9
F,1.55,53.5
M,1.67,66.0
M,1.64,74.1
F,1.53,45.8
F,1.66,66.2
M,1.73,85.3
M,1.77,92.2
F,1.72,115.3
M,1.85,68.1
M,1.92,73.1
F,1.44,48.9
F,1.74,63.1
F,1.72,73.3
F,1.68,57.5
M,1.79,66.6
M,1.46,56.8
M,1.84,91.0
M,1.85,70.8
F,1.94,108.2
F,1.81,62.0
M,2.0,115.8
M,1.81,85.7
F,1.6,52.1
M,1.59,67.4
M,1.82,87.8
F,1.7,55.4
F,1.62,61.2
F,1.65,66.8
M,1.75,91.5
F,1.65,60.0
F,1.62,67.7
F,1.77,91.2
M,1.63,50.7
F,1.69,102.6
F,1.49,67.6
M,1.69,55.3
F,1.52,55.6
F,1.81,86.9
F,1.54,49.0
F,1.8,66.4
M,1.59,96.5
F,1.78,76.0
F,1.7,69.1
F,1.6,56.3
M,1.78,80.8
F,1.64,50.6
F,1.79,73.5
M,1.68,62.6
F,1.65,54.6
F,1.71,82.0
F,1.66,71.1
M,1.81,86.6
F,1.58,50.5
M,1.78,73.1
F,1.63,98.1
M,1.72,63.0
M,1.6,71.9
M,1.75,69.4
F,1.81,79.3
M,1.7,77.5
F,1.67,68.1
F,1.58,56.5
M,1.72,85.4
M,1.82,115.3
M,1.64,72.4
F,1.6,57.7
M,1.85,78.8
F,1.47,63.5
F,1.55,77.9
M,1.76,65.9
M,1.72,83.9
M,1.85,65.4
F,1.76,78.3
M,1.96,88.5
F,1.75,79.8
M,1.53,54.0
M,1.84,129.0
F,1.57,45.9
F,1.41,57.4
M,1.77,65.4
M,1.8,78.9
F,1.57,94.9
M,1.97,72.0
F,1.63,55.0
F,1.54,47.6
F,1.67,81.4
F,1.69,74.4
M,1.7,57.4
M,1.89,84.6
F,1.65,78.7
M,1.91,103.9
M,1.84,99.5
F,1.59,61.2
F,1.58,61.6
F,1.6,52.3
F,1.63,54.4
M,1.76,67.4
F,1.56,49.0
M,1.67,60.3
M,1.77,77.9
M,1.62,55.1
F,1.62,85.5
M,1.67,58.1
M,1.75,89.1
F,1.63,57.0
M,1.74,120.4
F,1.46,71.1
M,1.67,62.9
M,1.91,82.2
M,1.64,68.2
M,1.75,77.6
M,1.79,79.4
M,1.69,55.3
F,1.81,96.7
F,1.67,53.9
M,1.86,69.8
F,1.66,66.6
M,1.81,97.6
F,1.48,41.8
M,1.94,92.4
M,1.8,68.7
F,1.64,45.9
F,1.64,61.0
F,1.54,69.8
F,1.48,44.1
F,1.5,61.6
M,1.86,100.3
F,1.67,61.3
M,1.83,92.7
M,1.77,85.3
F,1.54,83.2
F,1.6,101.6
F,1.67,58.7
F,1.6,76.0
F,1.59,47.0
M,1.86,90.5
M,1.63,61.8
F,1.65,75.2
M,1.65,78.4
F,1.55,50.4
M,1.94,89.7
M,1.86,91.9
F,1.81,79.0
M,1.91,108.1
M,1.82,72.2
F,1.87,114.8
M,1.73,80.4
M,2.04,151.7
M,1.83,67.4
F,1.62,73.5
M,1.73,93.0
F,1.62,56.9
M,1.69,54.7
F,1.53,48.9
M,1.68,79.6
F,1.72,72.3
M,1.71,74.1
F,1.57,67.1
F,1.73,81.9
F,1.59,90.4
M,1.9,66.9
M,1.89,93.4
F,1.5,54.4
F,1.64,73.5
F,1.71,76.2
F,1.75,73.8
M,1.64,45.8
M,1.79,83.3
M,1.72,107.6
M,1.75,116.6
F,1.75,83.1
F,1.7,90.3
F,1.48,43.4
M,1.75,86.6
M,1.73,57.2
M,1.84,110.5
M,1.93,102.5
M,1.78,75.3
M,1.88,105.4
M,1.78,81.5
F,1.71,79.4
F,1.7,65.7
F,1.73,76.6
M,1.86,84.9
F,1.56,52.4
F,1.63,100.3
F,1.72,65.8
F,1.49,54.5
M,1.81,67.3
F,1.5,46.4
F,1.49,42.8
F,1.63,96.4
M,1.62,63.5
F,1.54,52.6
M,1.69,64.7
M,1.79,67.7
M,1.83,116.9
F,1.65,51.6
F,1.66,64.3
F,1.71,70.1
M,1.55,61.0
M,1.73,87.2
F,1.74,49.7
F,1.65,63.0
F,1.84,72.4
F,1.61,89.7
M,1.82,83.4
F,1.52,45.4
F,1.52,55.2
M,2.07,137.5
M,1.94,88.1
M,1.84,75.0
F,1.67,92.6
F,1.66,57.5
M,1.68,65.5
M,1.66,90.3
M,1.75,84.9
M,1.71,60.0
M,1.93,97.4
F,1.62,60.3
M,1.79,83.2
F,1.61,71.5
F,1.67,61.0
M,1.83,73.4
F,1.67,79.2
M,1.6,63.5
M,1.73,58.2
F,1.7,88.9
M,1.86,97.0
M,1.7,53.7
M,1.67,76.4
M,1.66,56.0
F,1.59,51.9
M,1.69,67.3
M,1.65,79.5
F,1.65,52.0
F,1.6,70.2
M,1.85,88.6
M,1.76,121.0
M,1.55,42.5
M,1.57,55.6
M,1.72,114.5
F,1.67,81.8
M,1.8,86.2
F,1.61,72.8
F,1.65,52.2
M,1.89,84.1
M,1.83,90.3
M,1.96,84.1
M,1.77,69.9
M,1.58,53.6
M,1.78,98.6
F,1.6,49.7
F,1.74,106.9
M,1.77,62.9
M,1.81,80.9
M,1.88,116.7
F,1.57,41.6
M,1.8,65.5
F,1.57,62.2
M,1.77,72.7
F,1.71,64.3
F,1.81,77.0
M,1.68,73.4
F,1.79,61.4
F,1.49,86.6
M,1.73,82.6
F,1.4,49.7
F,1.53,54.4
F,1.67,83.0
M,1.65,102.7
F,1.81,85.2
M,1.81,62.3
F,1.61,72.5
F,1.48,44.8
F,1.58,68.5
M,1.78,78.1
F,1.6,47.5
F,1.5,90.0
F,1.67,57.9
M,1.63,61.4
M,1.8,92.0
F,1.59,73.5
F,1.8,85.1
F,1.64,51.5
F,1.65,71.7
F,1.59,65.6
M,1.68,68.3
F,1.67,49.2
F,1.48,44.5
F,1.66,64.6
F,1.67,70.0
M,1.74,77.4
F,1.65,57.2
F,1.77,79.9
F,1.66,74.3
M,1.7,92.2
F,1.49,56.6
M,1.79,73.5
M,1.68,73.0
F,1.68,51.7
M,1.67,74.5
M,1.86,74.3
F,1.55,57.6
M,1.82,67.8
M,1.61,74.8
M,1.8,95.9
M,1.8,79.5
F,1.49,62.9
M,1.79,73.0
F,1.53,57.4
M,1.71,53.3
F,1.54,65.0
M,1.7,100.3
M,1.77,84.6
F,1.73,57.6
F,1.77,123.2
M,1.65,62.9
F,1.57,45.9
F,1.5,50.3
M,1.76,74.1
M,1.78,71.8
F,1.66,73.8
F,1.67,65.9
F,1.62,53.9
M,1.66,60.5
F,1.57,52.6
F,1.64,55.3
F,1.53,46.4
F,1.64,66.0
M,1.55,44.6
F,1.8,81.1
F,1.51,47.4
M,1.54,58.7
M,1.77,88.2
F,1.61,71.5
F,1.63,86.2
F,1.52,55.1
M,1.82,69.8
M,1.76,80.3
F,1.59,66.2
F,1.64,73.0
M,1.68,57.9
F,1.73,75.4
F,1.54,44.3
F,1.67,70.0
F,1.58,80.7
F,1.7,69.5
M,1.8,81.2
M,1.87,67.9
M,1.83,76.9
M,1.66,63.2
F,1.58,56.7
F,1.69,59.0
M,1.7,79.6
M,1.57,62.0
M,1.73,101.4
F,1.64,66.4
F,1.62,55.2
M,1.82,88.2
M,1.94,111.8
F,1.6,63.0
M,1.86,79.5
M,1.85,90.8
M,1.68,59.9
F,1.68,77.3
M,1.77,63.9
M,1.84,93.2
F,1.59,57.9
M,1.81,78.5
M,1.65,77.5
F,1.81,124.8
M,1.73,60.5
M,1.84,82.8
F,1.63,98.9
F,1.56,50.2
M,1.73,68.0
M,1.94,84.7
M,1.86,98.3
M,1.65,64.7
F,1.71,69.0
M,1.71,80.2
M,1.62,56.8
F,1.55,68.6
M,1.86,88.0
M,1.76,74.1
M,1.71,55.9
M,1.62,64.9
M,1.75,98.1
F,1.42,38.4
M,1.62,51.9
M,1.76,59.1
M,1.99,92.6
F,1.68,76.5
M,1.86,77.6
M,1.71,71.2
M,1.92,101.5
F,1.84,79.5
F,1.63,58.9
F,1.55,59.1
M,1.71,109.5
F,1.61,72.2
M,1.75,80.8
F,1.57,50.2
F,1.47,63.5
F,1.53,59.6
F,1.75,72.0
F,1.64,65.7
M,1.79,65.0
M,1.71,66.1
F,1.58,72.0
F,1.62,56.3
F,1.6,71.6
F,1.55,53.5
M,1.9,75.1
M,1.59,92.0
F,1.57,94.5
M,1.89,86.6
F,1.5,57.6
F,1.8,84.4
M,1.78,85.5
M,1.8,76.8
M,1.52,91.6
F,1.56,63.3
M,1.64,55.8
M,1.72,78.3
M,1.75,85.9
F,1.5,41.9
M,1.8,80.2
F,1.56,63.8
M,1.88,71.2
F,1.44,41.9
M,1.68,79.3
M,1.66,74.3
M,1.83,133.9
M,1.68,61.3
M,1.72,55.9
M,1.82,91.9
F,1.52,57.1
F,1.61,59.3
F,1.58,54.8
M,1.67,66.4
F,1.66,79.4
M,1.7,68.1
F,1.65,56.3
M,1.78,77.6
F,1.6,51.7
F,1.74,65.7
M,1.77,71.1
M,1.75,70.8
M,1.77,60.7
M,1.72,64.5
M,1.74,86.8
M,1.7,78.5
F,1.65,67.4
F,1.56,93.0
F,1.8,62.9
F,1.68,54.7
M,1.59,68.4
F,1.65,83.8
M,1.63,60.7
M,1.67,53.3
F,1.69,57.5
F,1.62,76.9
F,1.89,75.9
F,1.67,59.6
F,1.57,70.8
F,1.68,111.9
M,1.83,84.2
M,1.67,54.4
M,1.8,96.0
F,1.63,42.7
F,1.44,56.6
M,1.68,54.2
M,1.78,93.7
M,1.68,61.2
M,1.75,79.1
M,1.71,78.6
M,1.87,82.7
M,1.7,112.9
M,1.71,79.1
M,1.76,65.2
M,1.77,59.4
M,1.61,57.3
M,1.8,89.4
F,1.67,70.6
M,1.76,76.9
F,1.72,83.6
M,1.68,65.7
F,1.57,66.3
F,1.76,62.1
F,1.53,55.6
F,1.63,56.0
M,1.89,76.1
F,1.65,78.2
M,1.9,95.4
F,1.67,57.0
F,1.59,67.3
F,1.48,53.6
M,1.62,53.5
M,1.79,94.2
M,1.7,57.9
M,1.78,66.7
F,1.74,67.0
F,1.64,68.8
M,1.71,71.4
M,1.61,64.1
M,1.72,112.8
F,1.66,63.7
F,1.57,48.3
F,1.47,45.7
F,1.68,62.5
F,1.62,55.2
F,1.75,72.8
F,1.55,69.9
M,1.72,65.3
M,1.69,76.5
F,1.61,73.3
F,1.6,60.4
F,1.58,50.5
F,1.55,87.3
M,1.83,77.9
F,1.51,74.4
M,1.89,86.9
M,1.75,64.8
F,1.72,82.0
F,1.53,46.3
M,1.73,77.2
M,1.85,65.6
F,1.64,86.9
M,1.64,86.1
F,1.55,70.5
M,1.87,139.3
F,1.64,79.9
F,1.71,70.1
M,1.72,90.6
F,1.51,84.7
M,1.83,75.9
F,1.55,42.6
F,1.72,61.6
F,1.68,99.2
F,1.71,65.0
F,1.59,51.0
M,1.69,67.8
M,1.96,85.1
M,1.75,67.6
F,1.69,79.4
F,1.73,75.6
M,1.7,67.5
M,1.66,66.8
F,1.51,59.8
F,1.63,49.2
F,1.68,60.1
M,1.85,72.5
M,1.69,108.8
M,1.86,102.6
F,1.55,52.4
M,1.67,101.8
F,1.5,42.9
F,1.52,55.7
F,1.82,75.9
M,1.71,57.3
F,1.72,68.0
M,1.86,103.2
F,1.81,67.9
M,1.87,70.2
M,1.74,71.2
M,1.69,61.4
F,1.72,92.6
F,1.51,57.4
F,1.45,40.9
F,1.46,40.9
F,1.79,62.9
F,1.51,81.2
M,1.92,100.5
M,1.72,75.1
F,1.84,79.4
M,1.72,60.9
F,1.7,83.0
F,1.68,62.1
M,1.66,68.3
M,1.59,58.2
F,1.68,52.3
F,1.69,64.5
M,1.77,74.7
M,1.95,111.5
F,1.65,83.9
F,1.56,72.1
F,1.7,59.0
M,1.67,72.5
M,1.82,88.9
M,1.74,61.0
F,1.64,78.4
M,1.74,49.2
M,1.75,82.6
F,1.72,77.9
F,1.48,46.5
F,1.7,80.9
M,1.71,70.0
F,1.41,44.4
M,1.73,56.8
F,1.59,67.3
M,1.84,112.8
M,1.72,74.5
F,1.49,51.9
M,1.78,87.2
M,1.63,49.2
F,1.5,66.9
F,1.72,86.0
F,1.72,74.4
M,1.77,62.1
F,1.61,55.8
F,1.3,39.0
F,1.59,52.7
M,1.74,73.9
M,1.64,77.9
M,1.82,118.1
F,1.69,82.4
M,1.71,82.6
F,1.67,52.5
M,1.7,85.3
M,1.76,75.7
F,1.62,64.9
M,1.77,60.1
M,1.77,63.1
M,1.61,63.1
F,1.56,65.9
F,1.66,78.6
M,1.79,57.0
F,1.66,67.0
F,1.52,81.0
F,1.73,70.5
F,1.6,62.0
F,1.77,67.0
F,1.84,100.0
M,1.83,78.8
F,1.61,62.8
F,1.63,59.0
M,1.73,80.5
M,1.64,60.3
F,1.74,64.2
M,1.65,72.4
F,1.6,68.5
M,1.8,64.9
M,1.91,77.7
F,1.61,77.1
M,1.78,53.5
F,1.63,78.5
M,1.73,76.3
F,1.56,62.6
M,1.79,109.5
F,1.42,55.6
M,1.73,57.9
F,1.62,75.5
M,1.75,90.7
M,1.72,64.2
F,1.57,83.0
M,1.79,90.0
M,1.76,88.9
F,1.47,51.6
F,1.62,56.8
F,1.79,81.1
M,1.75,60.0
M,1.5,52.6
M,1.72,60.1
M,1.58,53.0
F,1.68,72.0
M,1.76,121.2
M,1.68,107.0
M,1.75,84.5
F,1.67,64.7
M,1.67,62.3
M,1.79,95.0
F,1.54,57.1
F,1.57,70.6
F,1.53,65.9
M,1.68,82.4
M,1.79,60.5
M,1.9,94.8
M,1.68,70.8
M,1.87,84.8
F,1.85,66.6
M,1.69,113.4
F,1.47,42.3
M,1.89,85.5
M,1.73,61.7
M,1.7,61.9
M,1.59,41.5
M,1.68,72.6
M,1.68,82.2
M,1.86,84.8
F,1.4,65.6
M,1.82,73.2
F,1.64,72.1
M,1.83,87.6
F,1.7,82.8
F,1.7,55.2
F,1.69,52.8
M,1.74,82.3
F,1.6,68.2
F,1.58,52.2
F,1.53,79.7
M,1.77,60.8
F,1.59,54.9
F,1.79,86.8
F,1.69,52.5
M,1.66,59.7
M,1.72,70.8
M,1.71,77.3
F,1.79,115.2
F,1.59,70.6
F,1.52,92.2
M,1.76,63.7
F,1.53,64.2
F,1.53,54.7
M,2.0,81.0
M,1.87,74.8
F,1.83,102.3
F,1.6,92.2
F,1.66,74.2
M,1.54,92.1
F,1.7,55.5
M,1.82,93.7
F,1.64,71.2
M,1.77,66.0
M,1.69,62.8
F,1.67,75.1
F,1.48,43.0
F,1.62,77.4
M,1.85,82.3
F,1.48,60.1
F,1.62,54.0
M,1.83,80.1
F,1.68,56.0
M,1.92,130.0
F,1.45,40.8
M,1.92,91.8
M,1.88,116.4
F,1.58,60.0
F,1.65,53.0
M,1.83,120.2
F,1.55,58.4
M,1.71,62.7
F,1.38,38.9
F,1.7,88.4
F,1.68,52.9
M,1.87,80.5
F,1.68,83.5
F,1.55,58.6
M,1.72,59.4
M,1.82,61.6
M,1.85,136.2
F,1.44,43.8
F,1.75,60.7
F,1.63,50.2
M,1.85,74.0
M,1.79,87.7
M,1.62,60.2
F,1.64,74.8
F,1.52,57.4
F,1.67,51.7
F,1.61,68.0
F,1.65,105.5
M,1.64,80.1
F,1.7,89.1
M,1.94,109.4
F,1.72,62.9
M,1.75,90.5
F,1.74,70.8
M,1.82,79.4
M,1.84,134.1
M,1.66,49.0
M,1.87,96.0
M,1.76,70.1
F,1.57,76.6
M,1.55,69.7
M,1.73,63.7
M,1.86,101.1
M,1.73,60.1
F,1.59,58.9
M,1.9,83.1
M,1.79,82.2
F,1.72,82.0
M,1.83,124.0
M,1.95,94.5
F,1.52,66.5
F,1.51,56.1
F,1.64,59.6
F,1.53,61.6
M,1.68,58.7
F,1.65,53.7
M,1.63,59.6
F,1.74,84.4
M,1.61,72.3
F,1.6,49.3
M,1.78,65.2
M,1.83,65.1
M,1.78,88.8
M,1.85,82.0
F,1.65,43.7
F,1.63,55.0
M,1.74,114.2
M,1.78,89.9
F,1.64,72.7
M,1.68,74.9
F,1.74,74.7
F,1.74,57.8
F,1.65,52.5
F,1.58,47.2
M,1.85,134.7
M,2.03,88.7
M,1.85,98.5
F,1.68,55.9
M,1.69,82.7
F,1.66,70.2
F,1.41,43.9
F,1.63,61.0
M,1.8,74.5
F,1.67,56.5
F,1.6,49.6
F,1.69,80.4
F,1.62,57.8
M,1.77,84.0
F,1.56,49.3
F,1.68,65.5
F,1.63,63.0
F,1.88,81.8
M,1.71,105.9
M,1.71,69.5
M,1.78,59.6
M,1.79,103.4
M,1.62,61.3
F,1.67,56.1
M,1.76,73.7
F,1.95,78.9
M,1.76,113.9
M,1.8,62.5
F,1.68,83.5
F,1.56,72.7
M,1.73,60.4
M,1.75,86.2
M,1.68,63.6
M,1.65,76.6
M,1.78,85.8
F,1.66,60.5
F,1.72,81.5
F,1.77,63.2
M,1.65,72.9
F,1.62,53.1
M,1.8,96.6
M,1.77,63.8
F,1.68,82.0
M,1.74,76.2
F,1.48,86.0
M,1.51,64.9
F,1.56,54.9
F,1.77,69.6
M,1.75,64.6
M,1.64,61.6
F,1.58,61.2
F,1.65,59.5
M,1.68,53.1
M,1.8,64.1
F,1.53,45.7
M,2.07,102.0
M,1.87,111.0
F,1.69,76.3
M,1.74,79.9
M,1.73,82.0
M,1.77,98.6
F,1.69,78.3
M,1.76,63.2
M,1.66,53.7
M,1.79,79.7
F,1.64,53.3
M,1.73,59.9
M,1.65,65.3
F,1.61,47.3
F,1.61,94.4
M,1.68,86.2
F,1.33,45.0
M,1.81,88.3
M,1.66,66.6
M,1.73,58.9
M,1.74,57.8
F,1.7,49.7
F,1.51,82.5
M,1.87,104.0
M,1.71,54.5
F,1.71,71.5
F,1.63,104.1
F,1.63,74.4
M,1.69,63.6
M,1.75,70.8
F,1.73,73.1
F,1.6,54.2
M,1.52,54.8
F,1.56,56.4
M,1.79,89.9
M,1.72,87.1
M,1.71,57.2
F,1.69,59.4
F,1.77,79.4
M,1.83,88.0
F,1.41,43.3
M,1.87,118.9
M,1.72,79.7
M,1.73,85.6
M,1.65,69.6
M,1.83,61.7
F,1.54,53.4
M,1.64,88.5
M,1.85,121.7
F,1.66,98.2
F,1.66,73.3
M,1.53,58.8
M,1.85,119.6
F,1.54,87.9
F,1.71,74.9
M,1.62,66.8
M,1.91,71.2
F,1.62,69.9
F,1.4,53.2
M,1.74,87.2
M,1.82,85.4
F,1.57,47.0
M,1.7,56.2
F,1.8,86.6
M,1.64,55.9
M,1.91,107.2
F,1.53,87.0
M,1.74,70.4
M,1.74,79.4
M,1.76,74.2
F,1.71,114.6
F,1.57,59.0
M,1.7,62.1
M,1.74,120.2
M,1.94,100.2
F,1.49,60.6
M,1.65,66.2
F,1.6,51.1
M,1.83,63.0
M,1.85,101.0
F,1.62,102.4
F,1.73,58.5
M,1.76,88.2
F,1.69,74.6
F,1.63,65.8
M,1.93,110.1
F,1.64,80.7
F,1.5,45.7
F,1.77,69.4
F,1.56,70.4
F,1.73,65.6
M,1.71,65.2
M,1.76,117.1
F,1.52,48.6
F,1.65,54.6
F,1.53,76.0
M,1.82,98.7
M,1.81,69.7
F,1.58,69.3
F,1.69,74.4
F,1.6,57.4
M,1.91,95.9
F,1.49,53.0
M,1.8,63.2
F,1.58,49.7
F,1.59,60.3
M,1.73,68.2
M,1.76,58.5
F,1.66,65.3
F,1.7,99.9
M,1.65,58.9
F,1.81,86.6
F,1.48,42.7
M,1.87,93.4
F,1.47,83.3
M,1.78,64.5
F,1.6,71.2
M,1.84,99.7
M,1.73,59.2
M,1.9,98.5
M,1.68,67.8
F,1.86,100.8
M,1.77,56.5
M,1.86,103.2
M,1.9,101.6
F,1.59,89.0
F,1.61,50.9
M,1.78,63.5
M,1.77,76.3
M,1.6,51.6
F,1.68,52.3
M,1.62,75.2
F,1.68,80.7
F,1.66,68.1
M,1.96,105.8
F,1.8,85.9
F,1.67,79.1
F,1.63,62.6
M,1.93,142.7
F,1.6,64.7
F,1.72,83.7
M,1.77,59.1
F,1.68,81.2
M,1.94,90.3
F,1.76,60.9
F,1.71,66.3
M,1.69,64.4
M,1.86,93.2
M,1.83,75.5
M,1.73,82.3
F,1.62,54.5
F,1.63,75.8
F,1.56,85.0
M,1.79,94.6
M,1.77,74.8
M,1.99,91.4
M,1.86,82.3
M,1.7,60.9
F,1.67,56.8
M,1.82,96.7
F,1.57,72.3
M,1.63,99.2
F,1.56,58.8
M,1.7,95.7
F,1.63,78.3
F,1.62,74.8
M,1.8,74.5
M,1.63,74.0
M,1.93,109.8
F,1.57,50.1
F,1.69,54.7
M,1.8,73.1
M,1.6,69.6
M,1.72,64.9
F,1.61,48.5
F,1.51,64.4
F,1.66,55.7
F,1.73,63.4
F,1.57,86.0
M,1.86,75.9
F,1.52,62.4
F,1.66,63.1
F,1.65,75.7
F,1.69,64.1
F,1.61,73.5
M,1.85,66.8
M,1.8,108.1
F,1.7,86.1
F,1.52,63.1
M,1.72,84.1
M,1.75,61.7
F,1.58,59.6
M,1.74,81.0
F,1.77,72.9
M,1.79,84.3
M,1.82,67.4
M,1.71,65.5
M,1.89,97.0
F,1.73,62.3
M,1.65,78.6
M,1.72,59.0
M,1.77,66.9
F,1.62,63.3
M,1.82,84.5
F,1.72,78.2
F,1.74,86.1
F,1.44,46.9
F,1.54,44.8
M,1.66,85.8
F,1.84,64.5
F,1.62,52.1
M,1.72,69.7
M,1.82,75.7
M,1.63,68.2
M,1.72,83.7
F,1.69,62.6
M,1.83,72.5
F,1.56,56.9
M,1.73,95.3
F,1.71,106.2
F,1.63,49.8
M,1.81,88.2
F,1.49,38.0
M,1.67,102.8
M,1.6,56.9
F,1.71,94.2
M,1.79,72.3
F,1.59,64.5
F,1.69,80.6
M,1.68,68.3
F,1.66,73.5
M,1.7,55.2
M,1.85,76.4
F,1.6,52.9
F,1.67,89.7
F,1.59,53.0
M,1.76,61.0
M,1.85,88.7
F,1.66,77.1
M,1.84,70.9
M,1.65,55.6
F,1.77,89.9
M,1.7,83.3
M,1.78,58.8
F,1.77,65.6
F,1.77,91.4
M,1.74,109.0
F,1.51,42.6
M,1.71,67.9
F,1.53,54.9
F,1.69,68.7
F,1.48,47.2
M,1.7,57.4
M,1.88,131.8
F,1.56,47.5
F,1.62,60.4
M,1.91,73.4
M,1.53,69.6
M,1.84,85.9
F,1.68,46.8
M,1.74,83.4
F,1.82,89.1
M,1.8,84.3
F,1.58,60.5
M,1.7,78.5
M,1.78,62.9
F,1.67,62.2
F,1.61,57.7
F,1.75,86.8
M,1.75,89.4
F,1.46,59.8
F,1.69,64.6
M,1.79,61.7
M,1.53,55.7
F,1.75,82.1
M,1.79,124.8
M,1.75,84.2
F,1.63,52.3
M,1.62,52.4
M,1.71,55.6
M,1.89,86.2
M,1.74,76.9
M,1.77,79.6
M,1.75,72.9
F,1.78,64.9
F,1.77,56.0
F,1.56,51.0
M,1.59,50.5
F,1.54,72.1
F,1.74,107.1
F,1.79,78.9
F,1.5,89.1
F,1.72,56.8
F,1.77,65.1
F,1.58,59.5
M,1.82,129.5
F,1.62,58.1
M,1.89,96.0
F,1.61,73.2
F,1.61,60.1
M,1.56,49.5
F,1.55,64.8
F,1.63,83.5
M,1.7,83.7
F,1.57,64.3
F,1.47,44.6
F,1.59,98.2
M,1.73,81.6
F,1.65,52.7
M,1.93,86.1
M,1.78,78.2
M,1.75,55.2
F,1.52,68.9
M,1.64,71.9
F,1.83,91.6
M,1.65,60.4
F,1.54,46.7
M,1.81,92.3
M,1.83,78.7
F,1.58,71.5
F,1.68,63.5
M,1.77,58.4
F,1.56,91.1
M,1.69,57.9
M,1.75,81.2
M,1.65,74.0
F,1.59,59.3
F,1.7,55.5
F,1.62,53.5
F,1.81,94.2
M,1.7,65.2
M,1.78,90.0
M,1.54,61.2
M,1.7,79.7
F,1.66,80.8
F,1.59,61.3
M,1.75,84.9
M,1.78,121.5
M,1.79,60.6
F,1.75,70.6
F,1.64,55.1
M,1.8,83.7
M,1.74,89.1
M,1.81,78.9
M,1.88,104.4
M,1.65,50.8
M,1.81,80.9
F,1.67,80.5
M,1.83,109.9
F,1.48,63.3
M,1.91,103.7
M,1.81,88.2
M,1.6,64.2
M,1.7,79.8
M,1.71,79.9
M,1.85,129.2
F,1.65,63.9
M,1.74,69.8
F,1.52,44.1
M,1.85,121.0
M,1.82,98.8
M,1.74,62.3
M,1.97,83.4
F,1.65,54.5
M,1.87,100.5
M,1.72,69.7
F,1.71,107.3
F,1.63,50.0
F,1.64,64.6
M,1.67,79.5
M,1.85,96.1
M,1.74,60.2
M,1.72,66.5
M,1.69,74.5
F,1.7,56.0
M,1.66,68.3
M,1.75,106.1
F,1.76,69.3
M,1.63,60.4
F,1.72,61.8
M,1.65,58.6
F,1.64,51.4
F,1.77,79.8
M,1.86,81.4
M,1.69,55.2
F,1.59,77.1
M,1.75,67.0
F,1.58,61.8
M,1.6,62.5
M,1.88,75.9
M,1.71,87.3
M,1.59,68.5
F,1.8,94.4
M,1.84,108.7
F,1.64,47.1
M,1.72,74.3
M,1.71,73.2
M,1.9,82.5
M,1.82,66.6
F,1.67,66.2
M,1.73,72.7
F,1.43,37.9
M,1.73,50.3
M,1.73,82.0
M,1.76,58.8
F,1.85,84.6
F,1.53,49.2
M,1.69,57.4
F,1.59,51.8
F,1.48,41.7
M,1.79,77.2
M,1.77,106.2
M,1.73,107.0
M,1.73,82.0
M,1.65,77.9
F,1.52,85.2
F,1.66,71.6
M,1.78,120.5
F,1.74,87.2
F,1.53,57.4
F,1.62,103.9
M,1.73,60.6
M,1.66,82.4
M,1.88,106.5
F,1.62,78.3
F,1.67,72.7
M,1.62,71.7
M,1.75,61.7
M,1.81,75.3
F,1.43,45.9
F,1.58,74.3
F,1.57,58.1
F,1.52,46.0
M,1.73,89.0
M,1.85,101.2
M,1.74,62.1
F,1.72,83.2
F,1.66,70.8
F,1.54,57.8
F,1.54,54.3
M,1.85,68.3
